0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
"(6039, 138.0, 0.49597)","(6039, 138.0, 0.50009)","(853, 138.0, 0.37273)","(7253, 138.0, 0.39571)","(7253, 138.0, 0.39161)","(6039, 138.0, 0.50009)","(6729, 138.0, 0.46835)","(7253, 138.0, 0.39571)","(7253, 138.0, 0.39161)","(6039, 138.0, 0.49597)","(7257, 138.0, 0.29598)","(3376, 138.0, 1.37878)","(3376, 138.0, 1.37712)","(7257, 138.0, 0.29674)","(1792, 138.0, 1.25818)","(1792, 138.0, 1.25797)","(1792, 138.0, 1.25808)","(6039, 138.0, 0.49515)","(6041, 138.0, 0.2458)","(2348, 138.0, 0.4888)","(6039, 138.0, 0.49597)","(7257, 138.0, 0.29649)","(4489, 138.0, 0.39543)","(6039, 138.0, 0.49515)","(6039, 138.0, 0.49515)","(115, 138.0, 0.49115)","(115, 138.0, 0.48927)","(6039, 138.0, 0.49597)","(6039, 138.0, 0.50009)","(115, 138.0, 0.48927)","(115, 138.0, 0.49226)","(115, 138.0, 0.4922)","(7193, 138.0, 0.39175)","(6039, 138.0, 0.49515)","(6039, 138.0, 0.49597)","(1792, 138.0, 1.25818)","(1792, 138.0, 1.25797)","(6039, 138.0, 0.49597)","(6733, 138.0, 1.05953)","(7257, 138.0, 0.29598)","(1328, 138.0, 0.31841)","(1792, 138.0, 1.2576)","(6039, 138.0, 0.49515)","(4900, 138.0, 0.90927)","(5350, 138.0, 0.70537)","(6039, 138.0, 0.49515)","(6039, 138.0, 0.49551)","(1720, 138.0, 1.07013)","(6528, 138.0, 0.90672)","(1792, 138.0, 1.25818)","(7253, 138.0, 0.39571)","(6733, 138.0, 1.05818)","(7293, 138.0, 0.82102)","(1792, 138.0, 1.25797)","(7152, 138.0, 0.78586)","(7255, 138.0, 0.48538)","(5700, 138.0, 0.89556)","(7193, 138.0, 0.39323)","(1328, 138.0, 0.31841)","(7253, 138.0, 0.39087)","(5293, 138.0, 0.30753)","(6874, 138.0, 0.917)","(7186, 138.0, 0.40886)","(5125, 138.0, 0.76019)","(6824, 138.0, 1.36022)","(5263, 138.0, 0.31402)","(3061, 138.0, 0.33348)"
"(6733, 137.0, 1.05818)","(1792, 137.0, 1.25808)","(6986, 137.0, 0.33272)","(6733, 137.0, 1.0571)","(6733, 137.0, 1.05862)","(6733, 137.0, 1.0571)","(6039, 137.0, 0.49515)","(6729, 137.0, 0.47496)","(6733, 137.0, 1.05862)","(1792, 137.0, 1.25797)","(7255, 137.0, 0.48306)","(7303, 137.0, 0.87741)","(7303, 137.0, 0.88037)","(7255, 137.0, 0.48404)","(6874, 137.0, 0.91786)","(6874, 137.0, 0.91679)","(6874, 137.0, 0.91287)","(6733, 137.0, 1.05953)","(4075, 137.0, 0.90843)","(6969, 137.0, 0.99716)","(6733, 137.0, 1.05818)","(6733, 137.0, 1.0571)","(4232, 137.0, 0.29028)","(1792, 137.0, 1.25818)","(1792, 137.0, 1.25818)","(6039, 137.0, 0.49597)","(1689, 137.0, 1.21724)","(1792, 137.0, 1.25797)","(1792, 137.0, 1.25808)","(7253, 137.0, 0.39571)","(6528, 137.0, 0.9076)","(6528, 137.0, 0.90731)","(7202, 137.0, 0.48032)","(6733, 137.0, 1.05953)","(6733, 137.0, 1.05818)","(7255, 137.0, 0.48306)","(7255, 137.0, 0.48538)","(6733, 137.0, 1.05818)","(6039, 137.0, 0.49515)","(1792, 137.0, 1.25818)","(4232, 137.0, 0.28626)","(6039, 137.0, 0.49551)","(1792, 137.0, 1.25818)","(1952, 137.0, 0.41153)","(7253, 137.0, 0.39571)","(6733, 137.0, 1.05953)","(1792, 137.0, 1.2576)","(6528, 137.0, 0.9076)","(7193, 137.0, 0.39323)","(115, 137.0, 0.49226)","(1792, 137.0, 1.25808)","(1792, 137.0, 1.25797)","(115, 137.0, 0.49226)","(7257, 137.0, 0.29652)","(49, 137.0, 1.02577)","(4900, 137.0, 0.91335)","(605, 137.0, 0.40604)","(6804, 137.0, 0.75542)","(7255, 137.0, 0.48946)","(6733, 137.0, 1.05953)","(962, 137.0, 0.66624)","(7257, 137.0, 0.29674)","(4370, 137.0, 0.96937)","(4940, 137.0, 0.30766)","(7253, 137.0, 0.39186)","(4380, 137.0, 0.36533)","(1526, 137.0, 0.29359)"
"(1792, 136.0, 1.25797)","(6733, 136.0, 1.0571)","(3468, 136.0, 0.3334)","(7255, 136.0, 0.48946)","(7255, 136.0, 0.48404)","(1792, 136.0, 1.25808)","(7257, 136.0, 0.29598)","(6039, 136.0, 0.50009)","(1792, 136.0, 1.2576)","(6733, 136.0, 1.05818)","(1689, 136.0, 1.21969)","(7257, 136.0, 0.29652)","(7257, 136.0, 0.29649)","(1689, 136.0, 1.2189)","(6039, 136.0, 0.49515)","(6039, 136.0, 0.49597)","(6039, 136.0, 0.50009)","(1792, 136.0, 1.25818)","(2348, 136.0, 0.48758)","(2530, 136.0, 0.29874)","(1792, 136.0, 1.25797)","(1792, 136.0, 1.25808)","(1163, 136.0, 0.84088)","(6733, 136.0, 1.05953)","(6733, 136.0, 1.05953)","(3376, 136.0, 1.37878)","(1792, 136.0, 1.25808)","(1689, 136.0, 1.2188)","(1689, 136.0, 1.21724)","(7255, 136.0, 0.48946)","(7253, 136.0, 0.39087)","(7253, 136.0, 0.39161)","(6591, 136.0, 0.32721)","(1792, 136.0, 1.25818)","(1792, 136.0, 1.25797)","(6874, 136.0, 0.91786)","(6874, 136.0, 0.91679)","(7257, 136.0, 0.29652)","(6874, 136.0, 0.91786)","(6729, 136.0, 0.46835)","(6733, 136.0, 1.0571)","(7257, 136.0, 0.29674)","(6733, 136.0, 1.05953)","(6824, 136.0, 1.35704)","(1720, 136.0, 1.06497)","(1792, 136.0, 1.25818)","(6733, 136.0, 1.05862)","(7193, 136.0, 0.39088)","(7255, 136.0, 0.48538)","(1689, 136.0, 1.21969)","(6733, 136.0, 1.0571)","(7257, 136.0, 0.29652)","(598, 136.0, 0.79354)","(6039, 136.0, 0.49597)","(6211, 136.0, 0.44127)","(115, 136.0, 0.49115)","(3012, 136.0, 0.3206)","(7293, 136.0, 0.82139)","(6874, 136.0, 0.91287)","(7257, 136.0, 0.29598)","(7262, 136.0, 0.85032)","(6039, 136.0, 0.49551)","(1342, 136.0, 1.37665)","(1038, 136.0, 0.74731)","(2169, 136.0, 0.23172)","(7222, 136.0, 0.26893)","(3257, 136.0, 0.37112)"
"(7257, 135.0, 0.29652)","(6874, 135.0, 0.91287)","(838, 135.0, 0.71887)","(1792, 135.0, 1.25808)","(1792, 135.0, 1.2576)","(7257, 135.0, 0.29649)","(6858, 135.0, 0.637)","(6874, 135.0, 0.91287)","(7257, 135.0, 0.29674)","(7257, 135.0, 0.29652)","(6733, 135.0, 1.05953)","(7255, 135.0, 0.48538)","(7255, 135.0, 0.48946)","(6733, 135.0, 1.05862)","(7255, 135.0, 0.48306)","(7255, 135.0, 0.48538)","(7255, 135.0, 0.48946)","(7257, 135.0, 0.29598)","(6969, 135.0, 0.99661)","(4370, 135.0, 0.96937)","(7257, 135.0, 0.29652)","(6039, 135.0, 0.50009)","(6039, 135.0, 0.49551)","(6874, 135.0, 0.91786)","(6874, 135.0, 0.91786)","(6733, 135.0, 1.05818)","(6039, 135.0, 0.50009)","(115, 135.0, 0.49115)","(115, 135.0, 0.48927)","(6729, 135.0, 0.47496)","(598, 135.0, 0.79354)","(598, 135.0, 0.79261)","(463, 135.0, 0.5354)","(7255, 135.0, 0.48306)","(7255, 135.0, 0.48538)","(6733, 135.0, 1.05953)","(6733, 135.0, 1.05818)","(1792, 135.0, 1.25797)","(7255, 135.0, 0.48306)","(6039, 135.0, 0.49515)","(1230, 135.0, 1.00267)","(6874, 135.0, 0.917)","(7257, 135.0, 0.29598)","(6149, 135.0, 0.89025)","(5411, 135.0, 0.93614)","(7257, 135.0, 0.29598)","(6874, 135.0, 0.917)","(7255, 135.0, 0.48306)","(4275, 135.0, 1.10282)","(6039, 135.0, 0.49515)","(7255, 135.0, 0.48946)","(115, 135.0, 0.49115)","(7253, 135.0, 0.39087)","(7303, 135.0, 0.87741)","(3963, 135.0, 0.52759)","(6733, 135.0, 1.05818)","(6880, 135.0, 0.49359)","(6729, 135.0, 0.46978)","(6733, 135.0, 1.0571)","(1792, 135.0, 1.25818)","(894, 135.0, 0.32732)","(1792, 135.0, 1.2576)","(7148, 135.0, 0.33341)","(1077, 135.0, 0.2847)","(330, 135.0, 0.31049)","(3255, 135.0, 0.74436)","(4364, 135.0, 0.41261)"
"(6874, 134.0, 0.91679)","(7255, 134.0, 0.48946)","(2771, 134.0, 0.17558)","(7257, 134.0, 0.29649)","(7257, 134.0, 0.29674)","(6874, 134.0, 0.91287)","(4275, 134.0, 1.10424)","(7257, 134.0, 0.29649)","(7255, 134.0, 0.48404)","(7255, 134.0, 0.48538)","(6874, 134.0, 0.91786)","(1689, 134.0, 1.2188)","(1689, 134.0, 1.21724)","(6874, 134.0, 0.917)","(6733, 134.0, 1.05953)","(6733, 134.0, 1.05818)","(6733, 134.0, 1.0571)","(6874, 134.0, 0.91786)","(2530, 134.0, 0.29967)","(6874, 134.0, 0.917)","(7255, 134.0, 0.48538)","(6874, 134.0, 0.91287)","(1566, 134.0, 0.68887)","(7257, 134.0, 0.29598)","(7257, 134.0, 0.29598)","(7257, 134.0, 0.29652)","(3376, 134.0, 1.37712)","(7255, 134.0, 0.48538)","(7255, 134.0, 0.48946)","(7257, 134.0, 0.29649)","(4232, 134.0, 0.2905)","(4232, 134.0, 0.29028)","(7274, 134.0, 0.54753)","(7257, 134.0, 0.29598)","(7257, 134.0, 0.29652)","(7257, 134.0, 0.29598)","(7257, 134.0, 0.29652)","(6874, 134.0, 0.91679)","(1792, 134.0, 1.25818)","(6858, 134.0, 0.637)","(3205, 134.0, 0.80874)","(6733, 134.0, 1.05862)","(6874, 134.0, 0.91786)","(1869, 134.0, 1.17102)","(6729, 134.0, 0.47496)","(7255, 134.0, 0.48306)","(7257, 134.0, 0.29674)","(4275, 134.0, 1.10424)","(6824, 134.0, 1.36022)","(1230, 134.0, 1.0084)","(7257, 134.0, 0.29649)","(6039, 134.0, 0.49597)","(4232, 134.0, 0.2905)","(7010, 134.0, 0.47242)","(3377, 134.0, 0.80762)","(6729, 134.0, 0.46978)","(677, 134.0, 0.44669)","(11, 134.0, 1.04818)","(4900, 134.0, 0.90927)","(6874, 134.0, 0.91786)","(3473, 134.0, 0.41608)","(4900, 134.0, 0.9136)","(5565, 134.0, 0.37737)","(6840, 134.0, 0.94017)","(6874, 134.0, 0.91679)","(6200, 134.0, 0.22987)","(6297, 134.0, 0.55506)"
"(7255, 133.0, 0.48538)","(7257, 133.0, 0.29649)","(3341, 133.0, 0.19469)","(6874, 133.0, 0.91287)","(6874, 133.0, 0.917)","(7255, 133.0, 0.48946)","(7255, 133.0, 0.48306)","(6858, 133.0, 0.63644)","(6874, 133.0, 0.917)","(6874, 133.0, 0.91679)","(6039, 133.0, 0.49515)","(6733, 133.0, 1.05818)","(6874, 133.0, 0.91287)","(6039, 133.0, 0.49551)","(7257, 133.0, 0.29598)","(7257, 133.0, 0.29652)","(7257, 133.0, 0.29649)","(7255, 133.0, 0.48306)","(4370, 133.0, 0.96973)","(3376, 133.0, 1.37901)","(6874, 133.0, 0.91679)","(7255, 133.0, 0.48946)","(5200, 133.0, 0.45868)","(7255, 133.0, 0.48306)","(7255, 133.0, 0.48306)","(7255, 133.0, 0.48538)","(1230, 133.0, 1.00267)","(1720, 133.0, 1.06886)","(1720, 133.0, 1.06497)","(6874, 133.0, 0.91287)","(6039, 133.0, 0.49515)","(6039, 133.0, 0.49551)","(1566, 133.0, 0.68887)","(6874, 133.0, 0.91786)","(6874, 133.0, 0.91679)","(4900, 133.0, 0.9146)","(4900, 133.0, 0.91335)","(7255, 133.0, 0.48538)","(7257, 133.0, 0.29598)","(6874, 133.0, 0.91786)","(6969, 133.0, 0.99241)","(7255, 133.0, 0.48404)","(7255, 133.0, 0.48306)","(6733, 133.0, 1.0571)","(2969, 133.0, 0.6973)","(6874, 133.0, 0.91786)","(7255, 133.0, 0.48404)","(6824, 133.0, 1.36196)","(1792, 133.0, 1.25797)","(7255, 133.0, 0.48306)","(6874, 133.0, 0.91287)","(6874, 133.0, 0.91679)","(6039, 133.0, 0.49515)","(2169, 133.0, 0.23172)","(5123, 133.0, 0.36285)","(6858, 133.0, 0.63711)","(5971, 133.0, 1.04991)","(3449, 133.0, 1.09454)","(4275, 133.0, 1.09866)","(7255, 133.0, 0.48306)","(5049, 133.0, 0.37678)","(6733, 133.0, 1.05862)","(6961, 133.0, 0.63593)","(868, 133.0, 0.50583)","(1720, 133.0, 1.06886)","(4203, 133.0, 0.41861)","(5762, 133.0, 0.43948)"
"(3376, 132.0, 1.37878)","(4900, 132.0, 0.90927)","(1992, 132.0, 0.31352)","(3376, 132.0, 1.37712)","(3376, 132.0, 1.37901)","(4900, 132.0, 0.90927)","(1689, 132.0, 1.21969)","(4275, 132.0, 1.09866)","(4900, 132.0, 0.9136)","(4900, 132.0, 0.91335)","(4275, 132.0, 1.10424)","(6874, 132.0, 0.91679)","(6039, 132.0, 0.50009)","(4275, 132.0, 1.10323)","(1720, 132.0, 1.07013)","(1720, 132.0, 1.06886)","(1720, 132.0, 1.06497)","(4900, 132.0, 0.9146)","(6874, 132.0, 0.91679)","(6894, 132.0, 0.48633)","(3376, 132.0, 1.37878)","(6858, 132.0, 0.63644)","(5192, 132.0, 1.47766)","(3376, 132.0, 1.3799)","(3376, 132.0, 1.3799)","(4900, 132.0, 0.91335)","(6323, 132.0, 0.43229)","(4900, 132.0, 0.91335)","(4900, 132.0, 0.90927)","(6858, 132.0, 0.63644)","(4275, 132.0, 1.10424)","(4275, 132.0, 1.10323)","(6729, 132.0, 0.46899)","(4900, 132.0, 0.9146)","(4900, 132.0, 0.91335)","(1720, 132.0, 1.07013)","(1720, 132.0, 1.06886)","(4900, 132.0, 0.91335)","(4900, 132.0, 0.9146)","(4275, 132.0, 1.10424)","(1720, 132.0, 1.06497)","(4900, 132.0, 0.9136)","(4900, 132.0, 0.9146)","(3349, 132.0, 1.33762)","(7274, 132.0, 0.54922)","(4900, 132.0, 0.9146)","(3376, 132.0, 1.37901)","(1792, 132.0, 1.25818)","(5411, 132.0, 0.93526)","(1720, 132.0, 1.07013)","(3376, 132.0, 1.37712)","(4900, 132.0, 0.91335)","(7255, 132.0, 0.48306)","(1720, 132.0, 1.06886)","(3070, 132.0, 0.16841)","(6039, 132.0, 0.49597)","(6826, 132.0, 0.61359)","(3205, 132.0, 0.80923)","(1720, 132.0, 1.06497)","(4900, 132.0, 0.9146)","(6381, 132.0, 0.99816)","(7255, 132.0, 0.48404)","(5421, 132.0, 0.47092)","(171, 132.0, 0.3787)","(7255, 132.0, 0.48538)","(3680, 132.0, 0.45054)","(1656, 132.0, 0.15324)"
"(4900, 131.0, 0.91335)","(3376, 131.0, 1.37712)","(2543, 131.0, 0.34181)","(4900, 131.0, 0.90927)","(4900, 131.0, 0.9136)","(3376, 131.0, 1.37712)","(3376, 131.0, 1.3799)","(7255, 131.0, 0.48946)","(3376, 131.0, 1.37901)","(3376, 131.0, 1.37878)","(598, 131.0, 0.79354)","(6039, 131.0, 0.49597)","(4275, 131.0, 1.09866)","(598, 131.0, 0.79261)","(4900, 131.0, 0.9146)","(4900, 131.0, 0.91335)","(4900, 131.0, 0.90927)","(4275, 131.0, 1.10424)","(3376, 131.0, 1.37878)","(752, 131.0, 1.33528)","(4900, 131.0, 0.91335)","(598, 131.0, 0.78675)","(7300, 131.0, 0.34058)","(4900, 131.0, 0.9146)","(4900, 131.0, 0.9146)","(6874, 131.0, 0.91679)","(7255, 131.0, 0.48946)","(7257, 131.0, 0.29652)","(7257, 131.0, 0.29649)","(1720, 131.0, 1.06497)","(7255, 131.0, 0.48306)","(7255, 131.0, 0.48404)","(4666, 131.0, 0.41344)","(3376, 131.0, 1.3799)","(3376, 131.0, 1.37878)","(4275, 131.0, 1.10424)","(4275, 131.0, 1.10282)","(3376, 131.0, 1.37878)","(4275, 131.0, 1.10424)","(598, 131.0, 0.79354)","(7253, 131.0, 0.39571)","(3376, 131.0, 1.37901)","(3376, 131.0, 1.3799)","(3232, 131.0, 0.75818)","(6528, 131.0, 0.90766)","(3376, 131.0, 1.3799)","(4900, 131.0, 0.9136)","(5411, 131.0, 0.93572)","(7300, 131.0, 0.34125)","(7010, 131.0, 0.47056)","(4900, 131.0, 0.90927)","(7255, 131.0, 0.48538)","(4275, 131.0, 1.10424)","(4370, 131.0, 0.96973)","(2480, 131.0, 0.58484)","(4275, 131.0, 1.10282)","(3267, 131.0, 1.11285)","(1952, 131.0, 0.40835)","(6824, 131.0, 1.35704)","(4275, 131.0, 1.10424)","(3906, 131.0, 0.42953)","(1689, 131.0, 1.2189)","(74, 131.0, 1.0522)","(6226, 131.0, 0.33231)","(6733, 131.0, 1.05818)","(5399, 131.0, 0.33219)","(1696, 131.0, 0.53648)"
"(4275, 130.0, 1.10282)","(4275, 130.0, 1.09866)","(448, 130.0, 0.33339)","(4275, 130.0, 1.09866)","(4275, 130.0, 1.10323)","(6858, 130.0, 0.63644)","(6323, 130.0, 0.4256)","(1689, 130.0, 1.21724)","(4275, 130.0, 1.10323)","(4275, 130.0, 1.10282)","(6858, 130.0, 0.637)","(598, 130.0, 0.7918)","(598, 130.0, 0.78675)","(6858, 130.0, 0.63648)","(6858, 130.0, 0.637)","(6858, 130.0, 0.63711)","(6858, 130.0, 0.63644)","(3376, 130.0, 1.3799)","(6894, 130.0, 0.48574)","(7266, 130.0, 0.64644)","(4275, 130.0, 1.10282)","(4900, 130.0, 0.90927)","(7293, 130.0, 0.82099)","(4275, 130.0, 1.10424)","(4275, 130.0, 1.10424)","(6858, 130.0, 0.63711)","(4900, 130.0, 0.90927)","(1230, 130.0, 1.00709)","(1230, 130.0, 1.00267)","(4275, 130.0, 1.09866)","(1720, 130.0, 1.07013)","(1720, 130.0, 1.06913)","(6297, 130.0, 0.55801)","(4275, 130.0, 1.10424)","(4275, 130.0, 1.10282)","(3376, 130.0, 1.3799)","(3376, 130.0, 1.37878)","(4275, 130.0, 1.10282)","(3376, 130.0, 1.3799)","(7255, 130.0, 0.48306)","(7255, 130.0, 0.48946)","(6858, 130.0, 0.63648)","(4275, 130.0, 1.10424)","(6528, 130.0, 0.90766)","(6529, 130.0, 0.58395)","(4275, 130.0, 1.10424)","(4275, 130.0, 1.10323)","(7300, 130.0, 0.34011)","(4099, 130.0, 0.93078)","(7257, 130.0, 0.29598)","(4275, 130.0, 1.09866)","(330, 130.0, 0.31049)","(4900, 130.0, 0.9146)","(1689, 130.0, 1.2188)","(197, 130.0, 0.86678)","(4351, 130.0, 0.82542)","(6629, 130.0, 0.59907)","(1720, 130.0, 1.06886)","(2169, 130.0, 0.23444)","(1720, 130.0, 1.07013)","(4792, 130.0, 0.58574)","(3376, 130.0, 1.37901)","(7010, 130.0, 0.47153)","(722, 130.0, 0.71277)","(1328, 130.0, 0.31467)","(6237, 130.0, 0.57648)","(976, 130.0, 0.27437)"
"(598, 129.0, 0.7918)","(1720, 129.0, 1.06497)","(2550, 129.0, 0.34038)","(6858, 129.0, 0.63644)","(1720, 129.0, 1.06913)","(4275, 129.0, 1.09866)","(1720, 129.0, 1.07013)","(3376, 129.0, 1.37712)","(1720, 129.0, 1.06913)","(1720, 129.0, 1.06886)","(4232, 129.0, 0.2905)","(6858, 129.0, 0.63711)","(6858, 129.0, 0.63644)","(4232, 129.0, 0.29028)","(1689, 129.0, 1.21969)","(1689, 129.0, 1.2188)","(1689, 129.0, 1.21724)","(1720, 129.0, 1.07013)","(752, 129.0, 1.3349)","(1322, 129.0, 0.21293)","(6858, 129.0, 0.63711)","(4275, 129.0, 1.09866)","(2077, 129.0, 1.04825)","(1689, 129.0, 1.21969)","(1720, 129.0, 1.07013)","(1689, 129.0, 1.2188)","(1720, 129.0, 1.06497)","(6858, 129.0, 0.63711)","(6858, 129.0, 0.63644)","(4900, 129.0, 0.90927)","(6874, 129.0, 0.91786)","(6874, 129.0, 0.917)","(6745, 129.0, 0.67626)","(1720, 129.0, 1.07013)","(1720, 129.0, 1.06886)","(1689, 129.0, 1.21969)","(1689, 129.0, 1.2188)","(6858, 129.0, 0.63711)","(6858, 129.0, 0.637)","(6323, 129.0, 0.4256)","(3578, 129.0, 0.77446)","(598, 129.0, 0.79261)","(1720, 129.0, 1.07013)","(831, 129.0, 0.34459)","(115, 129.0, 0.48927)","(6858, 129.0, 0.637)","(1689, 129.0, 1.2189)","(4099, 129.0, 0.93122)","(4900, 129.0, 0.91335)","(6323, 129.0, 0.4256)","(1720, 129.0, 1.06497)","(1689, 129.0, 1.2188)","(5411, 129.0, 0.93572)","(7255, 129.0, 0.48538)","(6760, 129.0, 0.50621)","(1689, 129.0, 1.2188)","(4845, 129.0, 0.68179)","(216, 129.0, 0.40827)","(7257, 129.0, 0.29649)","(3376, 129.0, 1.3799)","(7137, 129.0, 0.88068)","(6858, 129.0, 0.63648)","(4506, 129.0, 0.82088)","(4604, 129.0, 0.2791)","(463, 129.0, 0.53444)","(1137, 129.0, 0.24616)","(2251, 129.0, 0.34745)"
"(1720, 128.0, 1.06886)","(1689, 128.0, 1.21724)","(6069, 128.0, 0.39364)","(1689, 128.0, 1.21724)","(6858, 128.0, 0.63648)","(1720, 128.0, 1.06497)","(598, 128.0, 0.79354)","(6323, 128.0, 0.43229)","(6858, 128.0, 0.63648)","(6858, 128.0, 0.63711)","(7202, 128.0, 0.48099)","(4232, 128.0, 0.28931)","(4232, 128.0, 0.28626)","(7202, 128.0, 0.48032)","(4275, 128.0, 1.10424)","(4275, 128.0, 1.10282)","(4275, 128.0, 1.09866)","(6858, 128.0, 0.637)","(7266, 128.0, 0.6473)","(1174, 128.0, 0.42317)","(1720, 128.0, 1.06886)","(1720, 128.0, 1.06497)","(7285, 128.0, 0.57141)","(598, 128.0, 0.79354)","(1689, 128.0, 1.21969)","(598, 128.0, 0.7918)","(1291, 128.0, 1.41836)","(7010, 128.0, 0.47242)","(7010, 128.0, 0.47641)","(3376, 128.0, 1.37712)","(5411, 128.0, 0.93572)","(5411, 128.0, 0.93523)","(7253, 128.0, 0.39161)","(6858, 128.0, 0.637)","(6858, 128.0, 0.63711)","(6858, 128.0, 0.637)","(6858, 128.0, 0.63711)","(1720, 128.0, 1.06886)","(1720, 128.0, 1.07013)","(1689, 128.0, 1.21969)","(6734, 128.0, 0.86254)","(1689, 128.0, 1.2189)","(6858, 128.0, 0.637)","(5411, 128.0, 0.93614)","(6980, 128.0, 0.39948)","(1720, 128.0, 1.07013)","(1720, 128.0, 1.06913)","(4900, 128.0, 0.9146)","(7148, 128.0, 0.33428)","(4900, 128.0, 0.9146)","(6858, 128.0, 0.63644)","(598, 128.0, 0.7918)","(6729, 128.0, 0.46835)","(6824, 128.0, 1.36022)","(3626, 128.0, 1.03336)","(6874, 128.0, 0.91679)","(6591, 128.0, 0.32721)","(6956, 128.0, 0.29034)","(1689, 128.0, 1.21724)","(6858, 128.0, 0.637)","(5008, 128.0, 0.43134)","(598, 128.0, 0.79261)","(2134, 128.0, 0.3382)","(4850, 128.0, 0.31749)","(6783, 128.0, 0.7254)","(5311, 128.0, 0.32698)","(3612, 128.0, 0.78555)"
"(1689, 127.0, 1.2188)","(6858, 127.0, 0.63644)","(3849, 127.0, 0.40627)","(598, 127.0, 0.78675)","(1689, 127.0, 1.2189)","(1689, 127.0, 1.21724)","(1230, 127.0, 1.0084)","(1720, 127.0, 1.06497)","(1689, 127.0, 1.2189)","(1689, 127.0, 1.2188)","(4900, 127.0, 0.9146)","(7202, 127.0, 0.47919)","(7202, 127.0, 0.47571)","(4900, 127.0, 0.9136)","(3376, 127.0, 1.3799)","(3376, 127.0, 1.37878)","(3376, 127.0, 1.37712)","(598, 127.0, 0.79354)","(1322, 127.0, 0.21299)","(1264, 127.0, 1.4364)","(598, 127.0, 0.7918)","(3376, 127.0, 1.37712)","(6655, 127.0, 0.69709)","(1720, 127.0, 1.07013)","(6858, 127.0, 0.637)","(4275, 127.0, 1.10282)","(7257, 127.0, 0.29649)","(6323, 127.0, 0.42782)","(6323, 127.0, 0.43229)","(1689, 127.0, 1.21724)","(4900, 127.0, 0.9146)","(4900, 127.0, 0.9136)","(7255, 127.0, 0.48404)","(1689, 127.0, 1.21969)","(1689, 127.0, 1.2188)","(6824, 127.0, 1.36196)","(6824, 127.0, 1.36022)","(1689, 127.0, 1.2188)","(330, 127.0, 0.30837)","(1720, 127.0, 1.07013)","(2969, 127.0, 0.6973)","(4275, 127.0, 1.10323)","(1689, 127.0, 1.21969)","(6804, 127.0, 0.75218)","(7255, 127.0, 0.48946)","(1689, 127.0, 1.21969)","(6858, 127.0, 0.63648)","(7148, 127.0, 0.33221)","(6874, 127.0, 0.91679)","(3376, 127.0, 1.3799)","(1689, 127.0, 1.21724)","(4275, 127.0, 1.10282)","(6874, 127.0, 0.91786)","(4900, 127.0, 0.91335)","(1783, 127.0, 0.46319)","(1552, 127.0, 0.94869)","(5051, 127.0, 0.49467)","(1871, 127.0, 0.62897)","(3376, 127.0, 1.37712)","(1689, 127.0, 1.21969)","(949, 127.0, 0.39598)","(1720, 127.0, 1.06913)","(1224, 127.0, 0.28198)","(6850, 127.0, 0.34358)","(115, 127.0, 0.49115)","(1007, 127.0, 0.25378)","(4900, 127.0, 0.90927)"
"(6858, 126.0, 0.63711)","(598, 126.0, 0.78675)","(7094, 126.0, 0.26121)","(6824, 126.0, 1.35704)","(598, 126.0, 0.79261)","(598, 126.0, 0.78675)","(4900, 126.0, 0.9146)","(598, 126.0, 0.78675)","(598, 126.0, 0.79261)","(598, 126.0, 0.7918)","(6824, 126.0, 1.36196)","(4900, 126.0, 0.91335)","(4900, 126.0, 0.90927)","(6824, 126.0, 1.36082)","(7010, 126.0, 0.47056)","(7010, 126.0, 0.47242)","(7010, 126.0, 0.47641)","(1689, 126.0, 1.21969)","(1174, 126.0, 0.42433)","(4550, 126.0, 0.31353)","(1689, 126.0, 1.2188)","(1689, 126.0, 1.21724)","(4445, 126.0, 0.28143)","(6858, 126.0, 0.637)","(598, 126.0, 0.79354)","(1720, 126.0, 1.06886)","(330, 126.0, 0.31509)","(2169, 126.0, 0.23172)","(2169, 126.0, 0.23444)","(4232, 126.0, 0.28626)","(6729, 126.0, 0.46835)","(6729, 126.0, 0.46899)","(6937, 126.0, 0.9474)","(598, 126.0, 0.79354)","(598, 126.0, 0.7918)","(2169, 126.0, 0.23068)","(2169, 126.0, 0.23172)","(598, 126.0, 0.7918)","(1689, 126.0, 1.21969)","(3376, 126.0, 1.3799)","(6323, 126.0, 0.43229)","(1720, 126.0, 1.06913)","(598, 126.0, 0.79354)","(115, 126.0, 0.48927)","(1792, 126.0, 1.25808)","(598, 126.0, 0.79354)","(598, 126.0, 0.79261)","(6874, 126.0, 0.91786)","(598, 126.0, 0.7918)","(2169, 126.0, 0.23068)","(598, 126.0, 0.78675)","(1720, 126.0, 1.06886)","(1720, 126.0, 1.07013)","(330, 126.0, 0.31049)","(3156, 126.0, 0.96646)","(5411, 126.0, 0.93526)","(6615, 126.0, 0.55644)","(6713, 126.0, 1.36542)","(1792, 126.0, 1.25808)","(598, 126.0, 0.79354)","(6414, 126.0, 1.1219)","(330, 126.0, 0.30929)","(5918, 126.0, 0.27967)","(5529, 126.0, 0.83538)","(3205, 126.0, 0.80923)","(6771, 126.0, 0.26477)","(1621, 126.0, 0.37142)"
