0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
"(7182, 155.0, 0.1802)","(5141, 155.0, 0.31348)","(7182, 155.0, 0.18219)","(7182, 155.0, 0.18139)","(7127, 155.0, 0.40509)","(3067, 155.0, 0.79038)","(3067, 155.0, 0.79021)","(7198, 155.0, 0.94371)","(7198, 155.0, 0.94499)","(6871, 155.0, 0.57134)","(1857, 155.0, 0.9496)","(7182, 155.0, 0.1802)","(3064, 155.0, 0.27626)","(6828, 155.0, 0.36246)","(6828, 155.0, 0.36166)","(6828, 155.0, 0.35856)","(7067, 155.0, 0.90532)","(6871, 155.0, 0.5714)","(6871, 155.0, 0.56838)","(6871, 155.0, 0.57134)","(7182, 155.0, 0.18488)","(2944, 155.0, 0.46145)","(1819, 155.0, 0.93194)","(7198, 155.0, 0.94376)","(7182, 155.0, 0.18488)","(7182, 155.0, 0.18219)","(7198, 155.0, 0.94499)","(744, 155.0, 0.33463)","(6962, 155.0, 0.59906)","(7182, 155.0, 0.1802)","(7182, 155.0, 0.18488)","(7182, 155.0, 0.1802)","(6871, 155.0, 0.57206)","(6871, 155.0, 0.56838)","(7182, 155.0, 0.18139)","(7198, 155.0, 0.94499)","(7127, 155.0, 0.40509)","(7198, 155.0, 0.94371)","(7213, 155.0, 0.41488)","(7182, 155.0, 0.18219)","(7182, 155.0, 0.1802)","(7182, 155.0, 0.1802)","(7182, 155.0, 0.18488)","(3064, 155.0, 0.27626)","(7198, 155.0, 0.94301)","(5184, 155.0, 0.89473)","(7182, 155.0, 0.18219)","(1342, 155.0, 1.37627)","(1342, 155.0, 1.37691)","(3064, 155.0, 0.2728)","(3446, 155.0, 0.31895)","(7182, 155.0, 0.18219)","(4368, 155.0, 0.63374)","(7198, 155.0, 0.94376)","(7182, 155.0, 0.18488)","(3067, 155.0, 0.78994)","(3067, 155.0, 0.79021)","(7198, 155.0, 0.94301)","(4786, 155.0, 0.28066)","(6152, 155.0, 0.22204)","(1938, 155.0, 0.74573)","(6650, 155.0, 0.31943)","(3118, 155.0, 0.42599)","(6871, 155.0, 0.57134)","(295, 155.0, 0.53242)","(6852, 155.0, 1.07145)","(3312, 155.0, 0.389)","(125, 155.0, 0.33501)"
"(3067, 154.0, 0.78994)","(5132, 154.0, 0.46845)","(3064, 154.0, 0.27445)","(3064, 154.0, 0.27509)","(7198, 154.0, 0.94376)","(3064, 154.0, 0.27445)","(3064, 154.0, 0.27509)","(3064, 154.0, 0.27626)","(3064, 154.0, 0.2728)","(7198, 154.0, 0.94376)","(7198, 154.0, 0.94371)","(3064, 154.0, 0.27626)","(7198, 154.0, 0.94371)","(3047, 154.0, 1.1574)","(3047, 154.0, 1.15629)","(3047, 154.0, 1.15319)","(7205, 154.0, 0.30301)","(3064, 154.0, 0.27445)","(3064, 154.0, 0.2728)","(3064, 154.0, 0.27509)","(3064, 154.0, 0.2728)","(1819, 154.0, 0.93661)","(5462, 154.0, 0.38331)","(3064, 154.0, 0.27509)","(3064, 154.0, 0.2728)","(3064, 154.0, 0.27445)","(3064, 154.0, 0.2728)","(3067, 154.0, 0.78936)","(744, 154.0, 0.33499)","(3064, 154.0, 0.27626)","(3064, 154.0, 0.2728)","(3064, 154.0, 0.27626)","(7198, 154.0, 0.94371)","(7198, 154.0, 0.94499)","(3064, 154.0, 0.27509)","(3064, 154.0, 0.2728)","(1857, 154.0, 0.94956)","(3064, 154.0, 0.27626)","(6871, 154.0, 0.57134)","(3064, 154.0, 0.27445)","(3064, 154.0, 0.27626)","(3064, 154.0, 0.27626)","(3064, 154.0, 0.2728)","(7198, 154.0, 0.94371)","(3064, 154.0, 0.27445)","(3438, 154.0, 0.22215)","(3064, 154.0, 0.27445)","(1009, 154.0, 0.46248)","(1009, 154.0, 0.46219)","(7198, 154.0, 0.94499)","(4292, 154.0, 0.47714)","(3064, 154.0, 0.27445)","(3067, 154.0, 0.78936)","(3064, 154.0, 0.27509)","(3064, 154.0, 0.2728)","(433, 154.0, 0.37223)","(433, 154.0, 0.37111)","(1857, 154.0, 0.94968)","(7127, 154.0, 0.40537)","(7192, 154.0, 0.2189)","(3064, 154.0, 0.2728)","(1911, 154.0, 1.22905)","(2168, 154.0, 0.26228)","(1857, 154.0, 0.94956)","(1301, 154.0, 0.36168)","(1324, 154.0, 0.47829)","(1648, 154.0, 0.23782)","(6511, 154.0, 0.39953)"
"(4368, 153.0, 0.63826)","(3187, 153.0, 0.81158)","(1351, 153.0, 0.23745)","(1351, 153.0, 0.23705)","(6295, 153.0, 0.42709)","(1351, 153.0, 0.23745)","(1351, 153.0, 0.23705)","(1351, 153.0, 0.23564)","(1351, 153.0, 0.24016)","(3047, 153.0, 1.15656)","(3047, 153.0, 1.1574)","(1351, 153.0, 0.23564)","(1351, 153.0, 0.23564)","(7067, 153.0, 0.90578)","(7067, 153.0, 0.90493)","(7067, 153.0, 0.90317)","(6672, 153.0, 0.32109)","(1351, 153.0, 0.23745)","(1351, 153.0, 0.24016)","(1351, 153.0, 0.23705)","(1351, 153.0, 0.24016)","(5462, 153.0, 0.37898)","(6945, 153.0, 0.34561)","(1351, 153.0, 0.23705)","(1351, 153.0, 0.24016)","(1351, 153.0, 0.23745)","(1351, 153.0, 0.24016)","(7189, 153.0, 0.30934)","(3067, 153.0, 0.79021)","(1351, 153.0, 0.23564)","(1351, 153.0, 0.24016)","(1351, 153.0, 0.23564)","(3047, 153.0, 1.1574)","(3047, 153.0, 1.15319)","(1351, 153.0, 0.23705)","(1351, 153.0, 0.24016)","(3047, 153.0, 1.15656)","(1351, 153.0, 0.23564)","(5260, 153.0, 0.25509)","(1351, 153.0, 0.23745)","(4786, 153.0, 0.27987)","(1351, 153.0, 0.23564)","(1351, 153.0, 0.24016)","(3563, 153.0, 0.62818)","(3047, 153.0, 1.15629)","(5259, 153.0, 0.26087)","(1351, 153.0, 0.23745)","(1938, 153.0, 0.74663)","(1938, 153.0, 0.74688)","(3047, 153.0, 1.15319)","(1675, 153.0, 0.22324)","(1351, 153.0, 0.23745)","(1351, 153.0, 0.24016)","(1351, 153.0, 0.23705)","(1351, 153.0, 0.24016)","(685, 153.0, 1.08085)","(685, 153.0, 1.07999)","(3047, 153.0, 1.15629)","(6672, 153.0, 0.32125)","(5266, 153.0, 1.36414)","(3292, 153.0, 0.36211)","(2734, 153.0, 0.2783)","(6961, 153.0, 0.63599)","(1342, 153.0, 1.37691)","(801, 153.0, 0.21383)","(3067, 153.0, 0.78994)","(2868, 153.0, 0.23943)","(1739, 153.0, 0.36031)"
"(3064, 152.0, 0.27626)","(245, 152.0, 0.19294)","(433, 152.0, 0.37129)","(433, 152.0, 0.37111)","(2294, 152.0, 1.47826)","(6672, 152.0, 0.32125)","(6672, 152.0, 0.32109)","(433, 152.0, 0.37223)","(433, 152.0, 0.36813)","(433, 152.0, 0.37111)","(433, 152.0, 0.37223)","(4368, 152.0, 0.63826)","(3047, 152.0, 1.1574)","(6672, 152.0, 0.32229)","(7205, 152.0, 0.30192)","(7205, 152.0, 0.30286)","(3563, 152.0, 0.62888)","(1651, 152.0, 0.99833)","(1651, 152.0, 0.99527)","(1651, 152.0, 0.9988)","(433, 152.0, 0.36813)","(6945, 152.0, 0.34084)","(4279, 152.0, 0.23373)","(4786, 152.0, 0.28062)","(433, 152.0, 0.36813)","(433, 152.0, 0.37129)","(3563, 152.0, 0.6293)","(7201, 152.0, 0.31012)","(7189, 152.0, 0.31169)","(433, 152.0, 0.37223)","(433, 152.0, 0.36813)","(433, 152.0, 0.37223)","(4786, 152.0, 0.27987)","(4786, 152.0, 0.2814)","(433, 152.0, 0.37111)","(4786, 152.0, 0.2814)","(4786, 152.0, 0.28062)","(4786, 152.0, 0.27987)","(1857, 152.0, 0.94956)","(433, 152.0, 0.37129)","(433, 152.0, 0.37223)","(433, 152.0, 0.37223)","(433, 152.0, 0.36813)","(1351, 152.0, 0.23564)","(1351, 152.0, 0.23745)","(3935, 152.0, 0.54641)","(433, 152.0, 0.37129)","(7251, 152.0, 0.92281)","(7251, 152.0, 0.92267)","(3563, 152.0, 0.6293)","(6976, 152.0, 0.31658)","(4368, 152.0, 0.63715)","(7182, 152.0, 0.18488)","(433, 152.0, 0.37111)","(433, 152.0, 0.36813)","(1651, 152.0, 0.99973)","(1651, 152.0, 0.9988)","(433, 152.0, 0.37129)","(1857, 152.0, 0.94968)","(685, 152.0, 1.08085)","(7192, 152.0, 0.2208)","(6620, 152.0, 1.0005)","(3397, 152.0, 0.97328)","(7218, 152.0, 0.56054)","(3940, 152.0, 0.28456)","(7239, 152.0, 0.34095)","(5979, 152.0, 0.2942)","(2410, 152.0, 0.14768)"
"(433, 151.0, 0.37223)","(1720, 151.0, 1.06589)","(3047, 151.0, 1.15629)","(4786, 151.0, 0.28062)","(1651, 151.0, 0.9988)","(1009, 151.0, 0.46248)","(1009, 151.0, 0.46219)","(4786, 151.0, 0.27987)","(4786, 151.0, 0.2814)","(4786, 151.0, 0.28062)","(4786, 151.0, 0.27987)","(433, 151.0, 0.37223)","(3563, 151.0, 0.62818)","(3563, 151.0, 0.62818)","(6672, 151.0, 0.32125)","(6672, 151.0, 0.31805)","(1009, 151.0, 0.46219)","(3563, 151.0, 0.62891)","(3563, 151.0, 0.6293)","(3563, 151.0, 0.62888)","(3047, 151.0, 1.15319)","(4279, 151.0, 0.23387)","(538, 151.0, 0.38854)","(433, 151.0, 0.37111)","(3047, 151.0, 1.15319)","(3047, 151.0, 1.15629)","(3047, 151.0, 1.15319)","(6680, 151.0, 0.35823)","(7201, 151.0, 0.30589)","(4786, 151.0, 0.27987)","(3047, 151.0, 1.15319)","(4786, 151.0, 0.27987)","(433, 151.0, 0.37223)","(433, 151.0, 0.36813)","(4786, 151.0, 0.28062)","(433, 151.0, 0.36813)","(433, 151.0, 0.37111)","(433, 151.0, 0.37223)","(1324, 151.0, 0.47997)","(3047, 151.0, 1.15629)","(3047, 151.0, 1.1574)","(4786, 151.0, 0.27987)","(4786, 151.0, 0.2814)","(3047, 151.0, 1.1574)","(433, 151.0, 0.37129)","(97, 151.0, 0.5934)","(3047, 151.0, 1.15629)","(7149, 151.0, 0.38532)","(7149, 151.0, 0.38546)","(1351, 151.0, 0.24016)","(5009, 151.0, 0.48146)","(433, 151.0, 0.37129)","(3563, 151.0, 0.6293)","(3047, 151.0, 1.15656)","(3047, 151.0, 1.15319)","(1351, 151.0, 0.23564)","(1351, 151.0, 0.23705)","(4786, 151.0, 0.28066)","(3292, 151.0, 0.3648)","(5260, 151.0, 0.25554)","(1342, 151.0, 1.37452)","(1224, 151.0, 0.28072)","(3413, 151.0, 0.46922)","(7213, 151.0, 0.41488)","(3116, 151.0, 1.36281)","(433, 151.0, 0.37223)","(838, 151.0, 0.71906)","(3690, 151.0, 0.39442)"
"(3213, 150.0, 1.46789)","(2415, 150.0, 1.07631)","(3563, 150.0, 0.62891)","(3047, 150.0, 1.15656)","(6672, 150.0, 0.32109)","(433, 150.0, 0.37129)","(433, 150.0, 0.37111)","(3047, 150.0, 1.1574)","(3047, 150.0, 1.15319)","(1351, 150.0, 0.23705)","(1351, 150.0, 0.23564)","(4786, 150.0, 0.27987)","(433, 150.0, 0.37223)","(1324, 150.0, 0.47829)","(3563, 150.0, 0.62891)","(3563, 150.0, 0.6293)","(1351, 150.0, 0.23705)","(4786, 150.0, 0.28066)","(4786, 150.0, 0.2814)","(4786, 150.0, 0.28062)","(3563, 150.0, 0.6293)","(538, 150.0, 0.38411)","(3722, 150.0, 0.26771)","(3047, 150.0, 1.15656)","(3563, 150.0, 0.6293)","(4786, 150.0, 0.28066)","(433, 150.0, 0.36813)","(7238, 150.0, 1.35303)","(6680, 150.0, 0.35402)","(3047, 150.0, 1.1574)","(4786, 150.0, 0.2814)","(3047, 150.0, 1.1574)","(1351, 150.0, 0.23564)","(1351, 150.0, 0.24016)","(3047, 150.0, 1.15656)","(3047, 150.0, 1.15319)","(1009, 150.0, 0.46219)","(3047, 150.0, 1.1574)","(3047, 150.0, 1.15656)","(4786, 150.0, 0.28066)","(1351, 150.0, 0.23564)","(3047, 150.0, 1.1574)","(3047, 150.0, 1.15319)","(4786, 150.0, 0.27987)","(4786, 150.0, 0.28066)","(2800, 150.0, 0.36927)","(4786, 150.0, 0.28066)","(6295, 150.0, 0.42655)","(6295, 150.0, 0.42709)","(433, 150.0, 0.36813)","(1344, 150.0, 0.47547)","(3563, 150.0, 0.62891)","(433, 150.0, 0.36813)","(4786, 150.0, 0.28062)","(3563, 150.0, 0.6293)","(7192, 150.0, 0.2189)","(7192, 150.0, 0.21952)","(1351, 150.0, 0.23745)","(1994, 150.0, 0.74765)","(4786, 150.0, 0.27987)","(7251, 150.0, 0.92207)","(775, 150.0, 0.44522)","(318, 150.0, 0.32656)","(433, 150.0, 0.37111)","(4554, 150.0, 0.36517)","(630, 150.0, 0.80874)","(1130, 150.0, 0.35096)","(3013, 150.0, 1.07118)"
"(3047, 149.0, 1.1574)","(6337, 149.0, 1.07233)","(4786, 149.0, 0.28066)","(3563, 149.0, 0.62888)","(3292, 149.0, 0.36498)","(4368, 149.0, 0.63715)","(4368, 149.0, 0.63732)","(7192, 149.0, 0.2189)","(7192, 149.0, 0.2208)","(1009, 149.0, 0.46219)","(6295, 149.0, 0.42876)","(3047, 149.0, 1.1574)","(4786, 149.0, 0.27987)","(1009, 149.0, 0.46306)","(1324, 149.0, 0.48054)","(1324, 149.0, 0.4846)","(7127, 149.0, 0.40509)","(433, 149.0, 0.37129)","(433, 149.0, 0.36813)","(433, 149.0, 0.37111)","(4786, 149.0, 0.2814)","(3722, 149.0, 0.27263)","(6881, 149.0, 1.03935)","(3563, 149.0, 0.62888)","(4368, 149.0, 0.63374)","(3563, 149.0, 0.62891)","(4786, 149.0, 0.2814)","(1746, 149.0, 1.17925)","(7238, 149.0, 1.35653)","(3563, 149.0, 0.62818)","(3563, 149.0, 0.6293)","(3563, 149.0, 0.62818)","(6295, 149.0, 0.42876)","(6295, 149.0, 0.42357)","(3563, 149.0, 0.62888)","(3563, 149.0, 0.6293)","(1351, 149.0, 0.23705)","(3563, 149.0, 0.62818)","(3292, 149.0, 0.36498)","(3563, 149.0, 0.62891)","(3563, 149.0, 0.62818)","(3563, 149.0, 0.62818)","(3563, 149.0, 0.6293)","(433, 149.0, 0.37223)","(3563, 149.0, 0.62891)","(4363, 149.0, 0.385)","(3563, 149.0, 0.62891)","(7198, 149.0, 0.94301)","(7198, 149.0, 0.94376)","(4786, 149.0, 0.2814)","(4979, 149.0, 0.40927)","(3047, 149.0, 1.15629)","(3213, 149.0, 1.46504)","(7192, 149.0, 0.21952)","(4786, 149.0, 0.2814)","(5937, 149.0, 0.27155)","(5937, 149.0, 0.27274)","(6295, 149.0, 0.42655)","(6295, 149.0, 0.42655)","(7213, 149.0, 0.41498)","(1651, 149.0, 0.99527)","(698, 149.0, 0.52317)","(2181, 149.0, 0.38235)","(5462, 149.0, 0.37971)","(40, 149.0, 0.22425)","(7067, 149.0, 0.90578)","(2092, 149.0, 0.22961)","(4105, 149.0, 0.33005)"
"(4786, 148.0, 0.27987)","(1295, 148.0, 0.21014)","(4368, 148.0, 0.63715)","(4368, 148.0, 0.63732)","(7251, 148.0, 0.92267)","(4786, 148.0, 0.28066)","(4786, 148.0, 0.28062)","(6672, 148.0, 0.32229)","(6672, 148.0, 0.31805)","(6295, 148.0, 0.42709)","(3563, 148.0, 0.62818)","(3563, 148.0, 0.62818)","(4368, 148.0, 0.63826)","(1351, 148.0, 0.23564)","(1009, 148.0, 0.46248)","(1009, 148.0, 0.45826)","(3093, 148.0, 0.79868)","(3047, 148.0, 1.15629)","(3047, 148.0, 1.15319)","(3047, 148.0, 1.15656)","(4368, 148.0, 0.63374)","(6881, 148.0, 1.04341)","(2679, 148.0, 0.39568)","(1009, 148.0, 0.46219)","(4786, 148.0, 0.2814)","(4368, 148.0, 0.63715)","(4368, 148.0, 0.63374)","(4786, 148.0, 0.2814)","(1746, 148.0, 1.18148)","(4368, 148.0, 0.63826)","(4368, 148.0, 0.63374)","(4368, 148.0, 0.63826)","(1009, 148.0, 0.46306)","(1009, 148.0, 0.45826)","(4368, 148.0, 0.63732)","(4368, 148.0, 0.63374)","(6295, 148.0, 0.42709)","(1009, 148.0, 0.46306)","(6441, 148.0, 0.98797)","(4368, 148.0, 0.63715)","(4368, 148.0, 0.63826)","(4368, 148.0, 0.63826)","(4368, 148.0, 0.63374)","(1651, 148.0, 0.99973)","(7192, 148.0, 0.21956)","(2201, 148.0, 0.27559)","(4368, 148.0, 0.63715)","(6871, 148.0, 0.5714)","(6871, 148.0, 0.57134)","(7192, 148.0, 0.2208)","(5509, 148.0, 0.3793)","(4786, 148.0, 0.28066)","(3047, 148.0, 1.15319)","(3563, 148.0, 0.62888)","(4368, 148.0, 0.63374)","(3213, 148.0, 1.46789)","(3213, 148.0, 1.46727)","(1009, 148.0, 0.46248)","(3093, 148.0, 0.7987)","(1651, 148.0, 0.99973)","(4786, 148.0, 0.2814)","(1960, 148.0, 0.48935)","(6875, 148.0, 0.9875)","(2945, 148.0, 1.12343)","(5721, 148.0, 0.34567)","(7288, 148.0, 0.75522)","(1349, 148.0, 0.34719)","(747, 148.0, 0.48326)"
"(6672, 147.0, 0.32229)","(7222, 147.0, 0.26694)","(3213, 147.0, 1.46655)","(3213, 147.0, 1.46727)","(3047, 147.0, 1.15656)","(3292, 147.0, 0.3648)","(3292, 147.0, 0.36498)","(6295, 147.0, 0.42876)","(6295, 147.0, 0.42357)","(7149, 147.0, 0.38546)","(1009, 147.0, 0.46306)","(3213, 147.0, 1.46789)","(1009, 147.0, 0.46306)","(7127, 147.0, 0.40391)","(1351, 147.0, 0.23745)","(1351, 147.0, 0.24016)","(7198, 147.0, 0.94376)","(1009, 147.0, 0.46248)","(1009, 147.0, 0.45826)","(1009, 147.0, 0.46219)","(1651, 147.0, 0.99527)","(2679, 147.0, 0.39057)","(1128, 147.0, 0.99729)","(7192, 147.0, 0.21952)","(3213, 147.0, 1.46504)","(3213, 147.0, 1.46655)","(1009, 147.0, 0.45826)","(6942, 147.0, 0.62946)","(4786, 147.0, 0.28062)","(7192, 147.0, 0.2189)","(7192, 147.0, 0.2208)","(3213, 147.0, 1.46789)","(3563, 147.0, 0.62818)","(3563, 147.0, 0.6293)","(7192, 147.0, 0.21952)","(1009, 147.0, 0.45826)","(6672, 147.0, 0.32109)","(1651, 147.0, 0.99973)","(7218, 147.0, 0.56054)","(3213, 147.0, 1.46655)","(6295, 147.0, 0.42876)","(6672, 147.0, 0.32229)","(6672, 147.0, 0.31805)","(6295, 147.0, 0.42876)","(6295, 147.0, 0.42655)","(6882, 147.0, 0.41019)","(3213, 147.0, 1.46655)","(433, 147.0, 0.37129)","(433, 147.0, 0.37111)","(7251, 147.0, 0.92207)","(7124, 147.0, 0.31765)","(1651, 147.0, 0.99833)","(1651, 147.0, 0.99527)","(1009, 147.0, 0.46219)","(3213, 147.0, 1.46504)","(4786, 147.0, 0.27987)","(4786, 147.0, 0.28062)","(6672, 147.0, 0.32125)","(7040, 147.0, 0.45678)","(3213, 147.0, 1.46789)","(1009, 147.0, 0.45826)","(7130, 147.0, 0.39848)","(853, 147.0, 0.37592)","(6852, 147.0, 1.07074)","(853, 147.0, 0.37042)","(3047, 147.0, 1.1574)","(3154, 147.0, 0.45886)","(1571, 147.0, 0.41507)"
"(3292, 146.0, 0.36645)","(2498, 146.0, 0.34437)","(7192, 146.0, 0.21956)","(7192, 146.0, 0.21952)","(1938, 146.0, 0.74688)","(7149, 146.0, 0.38532)","(7149, 146.0, 0.38546)","(1009, 146.0, 0.46306)","(1009, 146.0, 0.45826)","(6672, 146.0, 0.32109)","(6672, 146.0, 0.32229)","(6672, 146.0, 0.32229)","(6672, 146.0, 0.32229)","(3093, 146.0, 0.79862)","(7127, 146.0, 0.40537)","(7127, 146.0, 0.40795)","(7239, 146.0, 0.3404)","(7251, 146.0, 0.92281)","(7251, 146.0, 0.92207)","(7251, 146.0, 0.92267)","(3213, 146.0, 1.46504)","(1128, 146.0, 1.00056)","(4292, 146.0, 0.47395)","(6672, 146.0, 0.32109)","(7192, 146.0, 0.2208)","(6672, 146.0, 0.32125)","(7192, 146.0, 0.2208)","(433, 146.0, 0.36813)","(6942, 146.0, 0.63329)","(1651, 146.0, 0.99973)","(3213, 146.0, 1.46504)","(6672, 146.0, 0.32229)","(7149, 146.0, 0.38691)","(7149, 146.0, 0.38229)","(3213, 146.0, 1.46727)","(7192, 146.0, 0.2208)","(7149, 146.0, 0.38546)","(4368, 146.0, 0.63826)","(2945, 146.0, 1.12343)","(7192, 146.0, 0.21956)","(3213, 146.0, 1.46789)","(7192, 146.0, 0.2189)","(7192, 146.0, 0.2208)","(6152, 146.0, 0.22204)","(1009, 146.0, 0.46248)","(3855, 146.0, 0.44061)","(6672, 146.0, 0.32125)","(1351, 146.0, 0.23745)","(1351, 146.0, 0.23705)","(1009, 146.0, 0.45826)","(6732, 146.0, 0.37713)","(3213, 146.0, 1.46655)","(6672, 146.0, 0.31805)","(6672, 146.0, 0.32109)","(1651, 146.0, 0.99527)","(6295, 146.0, 0.42876)","(6295, 146.0, 0.42709)","(7149, 146.0, 0.38532)","(1651, 146.0, 0.99833)","(2294, 146.0, 1.47912)","(6672, 146.0, 0.31805)","(5949, 146.0, 0.69811)","(6856, 146.0, 0.45553)","(1611, 146.0, 0.75277)","(6582, 146.0, 0.62873)","(5260, 146.0, 0.25554)","(1944, 146.0, 0.46828)","(4766, 146.0, 0.58066)"
"(6152, 145.0, 0.22204)","(4862, 145.0, 0.60731)","(1651, 145.0, 0.99833)","(6672, 145.0, 0.32109)","(3093, 145.0, 0.79868)","(3047, 145.0, 1.15629)","(3047, 145.0, 1.15656)","(7149, 145.0, 0.38691)","(7149, 145.0, 0.38229)","(7192, 145.0, 0.21952)","(7192, 145.0, 0.2189)","(7192, 145.0, 0.2189)","(3213, 145.0, 1.46789)","(7239, 145.0, 0.34095)","(3093, 145.0, 0.7987)","(7198, 145.0, 0.94499)","(6152, 145.0, 0.22279)","(6672, 145.0, 0.32125)","(6672, 145.0, 0.31805)","(6672, 145.0, 0.32109)","(1009, 145.0, 0.45826)","(4292, 145.0, 0.47809)","(6856, 145.0, 0.45553)","(4368, 145.0, 0.63732)","(6672, 145.0, 0.31805)","(1651, 145.0, 0.99833)","(1651, 145.0, 0.99527)","(1619, 145.0, 0.22864)","(433, 145.0, 0.37111)","(3213, 145.0, 1.46789)","(1651, 145.0, 0.99527)","(1009, 145.0, 0.46306)","(6828, 145.0, 0.36246)","(6828, 145.0, 0.35856)","(6672, 145.0, 0.32109)","(6672, 145.0, 0.31805)","(3093, 145.0, 0.79868)","(7192, 145.0, 0.2189)","(685, 145.0, 1.07999)","(1009, 145.0, 0.46248)","(7192, 145.0, 0.2189)","(3213, 145.0, 1.46789)","(3213, 145.0, 1.46504)","(7251, 145.0, 0.92232)","(3213, 145.0, 1.46655)","(949, 145.0, 0.39685)","(1651, 145.0, 0.99833)","(3563, 145.0, 0.62891)","(3563, 145.0, 0.62888)","(4368, 145.0, 0.63374)","(4399, 145.0, 0.48582)","(6672, 145.0, 0.32125)","(4786, 145.0, 0.2814)","(3213, 145.0, 1.46727)","(7192, 145.0, 0.2208)","(6152, 145.0, 0.22204)","(6152, 145.0, 0.22279)","(3563, 145.0, 0.62891)","(3047, 145.0, 1.15629)","(433, 145.0, 0.37223)","(6295, 145.0, 0.42357)","(727, 145.0, 0.40052)","(6001, 145.0, 0.48627)","(3213, 145.0, 1.46727)","(5609, 145.0, 0.3062)","(7205, 145.0, 0.30328)","(4375, 145.0, 0.345)","(5311, 145.0, 0.32688)"
"(3563, 144.0, 0.62818)","(401, 144.0, 0.47666)","(6672, 144.0, 0.32125)","(1009, 144.0, 0.46219)","(7192, 144.0, 0.21952)","(3213, 144.0, 1.46655)","(3213, 144.0, 1.46727)","(3292, 144.0, 0.36645)","(3292, 144.0, 0.36211)","(3563, 144.0, 0.62888)","(3213, 144.0, 1.46789)","(3292, 144.0, 0.36645)","(6295, 144.0, 0.42876)","(6152, 144.0, 0.22204)","(7198, 144.0, 0.94301)","(7239, 144.0, 0.3408)","(7149, 144.0, 0.38546)","(4368, 144.0, 0.63715)","(4368, 144.0, 0.63374)","(4368, 144.0, 0.63732)","(6672, 144.0, 0.31805)","(6856, 144.0, 0.45872)","(6156, 144.0, 0.69485)","(1651, 144.0, 0.9988)","(1009, 144.0, 0.45826)","(1009, 144.0, 0.46248)","(3213, 144.0, 1.46504)","(6672, 144.0, 0.31805)","(1619, 144.0, 0.22551)","(6672, 144.0, 0.32229)","(1009, 144.0, 0.45826)","(1651, 144.0, 0.99973)","(6672, 144.0, 0.32229)","(6672, 144.0, 0.31805)","(1009, 144.0, 0.46219)","(3213, 144.0, 1.46504)","(7251, 144.0, 0.92267)","(6672, 144.0, 0.32229)","(6526, 144.0, 0.35739)","(6672, 144.0, 0.32125)","(6152, 144.0, 0.22204)","(1009, 144.0, 0.46306)","(1009, 144.0, 0.45826)","(5260, 144.0, 0.25554)","(6672, 144.0, 0.32125)","(557, 144.0, 0.7066)","(1009, 144.0, 0.46248)","(2294, 144.0, 1.47745)","(2294, 144.0, 1.47826)","(3213, 144.0, 1.46504)","(5208, 144.0, 0.3013)","(1009, 144.0, 0.46248)","(6152, 144.0, 0.22582)","(4368, 144.0, 0.63732)","(6672, 144.0, 0.31805)","(3563, 144.0, 0.62818)","(3563, 144.0, 0.62888)","(6828, 144.0, 0.36166)","(2294, 144.0, 1.47745)","(6942, 144.0, 0.63462)","(7149, 144.0, 0.38229)","(3901, 144.0, 0.3477)","(3974, 144.0, 0.73359)","(5716, 144.0, 0.72564)","(6512, 144.0, 0.2592)","(7198, 144.0, 0.94371)","(3652, 144.0, 0.3283)","(6382, 144.0, 0.46065)"
