25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
305,3005;3839;918;2703;707;1588;7077;1985;936;5318;4787;2233;2199;1935;1563;6;4048;3415;5670;3057;3640;714;2584;427;1034;1717;2965;1499;3438;4452;3324;261;2412;5709;1754;5343;6708;1269;1236;5531;2241;5481;2295;1133;1104;4638;891;6903;3260;1759;3182;5893;4648;5642;4685;4120;2979;4907;64;1860;205;358;2391;5302;2334;3003;3193;4781;2407;5238;4600;7083;3643;2464;6617;3628;6857;1341;4789;6495;2409;1498;3042;2266;6093;3077;5968;5134;6387;5362;4613;3909;705;2120;3137;2779;5533;1338;1334;3;4659;3806;5542;1057;5153;2717;1364;4924;4463;6639;5657;4644;2451;229;2166;3789,daytime:night,6141;25,2372;24,974;23,95;22,3620;21,189;20,960;19,14;18,430;17,232;16,214;15,1166;14,1883;13,646;12,3;11,1242;10,3028;9,2164;8,270;7,54;6,335;5,2558;4,456;3,905;2,84;1
305,6097;1232;3722;4587;818;2242;977;6200;5423;128;6101;689;2755;444;5432;1922;970;1055;2364;5001;525;5182;2623;6563;2678;4080;95;5609;4939;2514;1971;5428;2313;6321;2848;3458;1823;2943;1612;1598;5908;6675;5917;1774;6296;576;1847;4835;5885;456;4726;3925;56;719;2381;2504;701;1977;4876;3844;1344;5773;1609;2931;4196;2637;1980;6665;1094;3901;55;2380;672;5515;785;4100;2681;3617;3717;1528;2689;6185;6018;2946;1579;353;3065;6092;1714;6118;3552;177;3894;5548;3631;3360;104;3028;2291;582;85;4102;2178;6160;2488;2840;1450;1848;1457;1346;2420;3054;7178;4740;7013;811;3151;4989;435;6578,daytime:afternoon,184;25,60;24,6141;23,2372;22,974;21,95;20,406;19,742;18,3620;17,960;16,14;15,740;14,430;13,942;12,232;11,1166;10,1883;9,646;8,3;7,3028;6,2164;5,270;4,335;3,2558;2,456;1
192,2156;3158;3498;5816;3630;1023;5954;1463;4104;600;4620;5096;6899;1682;6990;5163;1422;1937;2495;4184;4397;2880;5631;250;4494;4564;670;1583;717,daytime:evening,604;25,3620;24,7100;23,3255;22,312;21,3900;20,2880;19,1645;18,545;17,184;16,3069;15,2124;14,250;13,207;12,1960;11,3612;10,353;9,1710;8,4291;7,4487;6,2938;5,4641;4,386;3,3445;2,7143;1
192,1250;6387;4757;3783;6807;3588;4538;4082;5124;4737;746;3891;6251;2160;29;5265,daytime:night,604;25,3620;24,3975;23,2894;22,7100;21,312;20,3900;19,2880;18,1645;17,6091;16,184;15,3069;14,2124;13,250;12,207;11,1960;10,3612;9,1710;8,4291;7,2938;6,4641;5,386;4,3445;3,7143;2,112;1
192,6612;3651;2464;5056;1478;6199;5515;4816;3069;2888;1785;179;155;5342;3587;6532;4641;4080;132,daytime:afternoon,3620;25,3975;24,2894;23,7100;22,3255;21,312;20,3900;19,2880;18,1645;17,6091;16,545;15,184;14,3069;13,2124;12,250;11,207;10,1960;9,3612;8,353;7,1710;6,4291;5,4487;4,2938;3,4641;2,386;1
62,396;5121;58;2280;5165;5139;1928;384;1682;1914;1370;1772;5138;570;4095;4749;3687;3897;970;6649;1385;3780;4045;2150;4569;3438;1419;3010;974;593;3932;5343;2331;985;2448;2304;554;3029;4192;1748;4391;448;2652;4808;1417;1760;182;2387;4120;4380;793;3545;2613;1276;1959;1860;1606;5039;7078;5977;340;4743;4462;53;7215;628;6302;2504;3321;1360;460;4752;1861;6825;1642;1975;2108;5144;5147;1444;3539;5848;1066;2059;3717;2266;2215;5457;5064;4985;1863;2699;1591;5932;5025;3;4034;2782;6333;2694;5654;3718;5123;2477;229;1026;1826;175;3543;164;3332;4340,daytime:morning,95;25,974;24,270;23,3620;22,232;21,60;20,2372;19,406;18,84;17,457;16,1131;15,184;14,14;13,339;12,960;11,1883;10,189;9,136;8,7143;7,2894;6,742;5,1240;4,45;3,1057;2,646;1
62,4449;3573;565;3863;4215;2788;1661;420;2381;1006;1722;5351;1605;2603;2524;591;5324;4659;4548;4324;1367;5608;2633;5069;3831;4741;7181;703;5466;2062;1972;5197;2584;4664;3996;3931;2781;3408;3209;3610;1766;6252;1321;1515;1862;3104;638;1999,daytime:evening,95;25,974;24,270;23,3620;22,232;21,60;20,2372;19,406;18,84;17,457;16,1131;15,184;14,86;13,6141;12,353;11,14;10,1749;9,960;8,1883;7,136;6,7143;5,2894;4,173;3,742;2,1240;1
62,5560;303;389;504;642;4713;2228;403;1985;4438;6273;2368;1480;357;6393;3032;2760;3375;3667;4528;2664;3295;2090;1825;4425;1469;5305;3747;3540;152;2470;2192;3072;934;2514;1033;4341;6112;223;3770;1589;5370;2583;4712;2997;919;5283;107;652;4535;2116;3649;559;3008;5247;5759;4;1037;2135;1699;2270;2082,daytime:night,95;25,974;24,270;23,3620;22,232;21,60;20,2372;19,406;18,84;17,1131;16,184;15,86;14,6141;13,353;12,14;11,1749;10,339;9,960;8,1883;7,189;6,136;5,7143;4,2894;3,173;2,742;1
62,3741;2392;4691;2334;5114;6793;368;6444;1253;2482;2542;2003;3708;4716;984;3748;2238;5476;624;6645;6095;2706;5033;3418;4415;5288;2057;5152;250;1912;2366;5171;1537;3042;3674;3088;4466;1796;4167;5609;3424;2405;4852;2300;2676;2616;3471;142;436;1036;3620;2840;1112;5408;7;2489;1457;6111;6475;6268;3707;5264;3654;6891;811;5580;5506;3840;3246;1294;6773,daytime:afternoon,95;25,974;24,270;23,3620;22,232;21,60;20,2372;19,406;18,84;17,457;16,184;15,86;14,6141;13,353;12,14;11,1749;10,339;9,960;8,189;7,136;6,7143;5,2894;4,173;3,742;2,1240;1
185,2406;2980;5315;4271;420;6663;4133;3897;3181;509;167;3673;147;954;4694;3944;4171;2266;6341;3152;1467,daytime:morning,7100;25,4997;24,2512;23,3575;22,3900;21,4620;20,354;19,2425;18,2880;17,4442;16,191;15,4091;14,1960;13,2652;12,2450;11,3508;10,1463;9,1165;8,3135;7,3953;6,4641;5,4247;4,4074;3,4616;2,258;1
185,2685;3925;5402;6681;1006;3460;3336;765;1775;2073;5972;2853;3975;5363;22;851;5159,daytime:evening,7100;25,4997;24,5686;23,2512;22,604;21,3575;20,3900;19,4620;18,354;17,1413;16,2425;15,2880;14,4442;13,191;12,4091;11,1960;10,2652;9,2450;8,3508;7,1463;6,1165;5,3135;4,3953;3,4641;2,4247;1
185,953;1741;703;4398;6029;477;4743;2414;1816;6073;2864;919;2621;2990;2258;2185;4263;1148;5147;1770;2078,daytime:afternoon,7100;25,4997;24,5686;23,2512;22,604;21,3575;20,3900;19,4620;18,354;17,1413;16,2425;15,2880;14,4442;13,191;12,4091;11,1960;10,2652;9,2450;8,3508;7,1463;6,1165;5,3135;4,3953;3,4247;2,4074;1
316,1909;666;406;5482;1134;5319;4467;6302;1243;3517;508;596;6628;6697;4919;1315;1097;3624;2262;2888;429;982;1708;6545;5024;6794;459;5416;6855;4969;2154;1334;2524;3;6397;6911;3506;857;2058;1115;1021;4818;6347;4343;5819;5235;7035;7047;4933;2695;1533;1013,daytime:morning,1417;25,1166;24,6801;23,740;22,2332;21,430;20,335;19,214;18,6141;17,2;16,1676;15,6855;14,6312;13,2063;12,1633;11,6913;10,2558;9,905;8,788;7,154;6,6161;5,2901;4,628;3,162;2,7066;1
316,5097;5656;1157;2869;764;6148;6199;4451;3136;4762;7173;3580;6650;5507;4843;519;449;6857;2031;5275;1702;1922;2017;6024;3617;2143;1583;71;4846;3664;6300;3405;4708;107;5821;6675;3222;189;5822;1086;6218;576;6111;7292;3750;3619;5665;2554;4740;5005;5830;3779;3789,daytime:evening,1417;25,1166;24,166;23,6801;22,740;21,2332;20,430;19,335;18,6141;17,2;16,1676;15,6855;14,6312;13,2063;12,6913;11,2558;10,905;9,788;8,154;7,6161;6,2901;5,628;4,162;3,7066;2,3028;1
316,1599;3834;3381;1229;1973;3670;4946;5954;4509;2372;118;1445;3587;1;484;2585;2402;4920;4567;5384;1887;2435;2090;6814;1385;2203;5967;3668;141;2168;907;6590;5549;5145;3601;2649;6106;1194;3826;2349;1961;2300;7086;271;4915;511;938;3109;1832;7142;6296;5466;1667;5834;641;280;6808;1982;5611;2807;1622;825;5754;6830;3422;1675;7012;4176;4514;1383;1524;7187;2118;140;2776,daytime:night,1417;25,1166;24,166;23,6801;22,740;21,2332;20,430;19,335;18,214;17,2;16,1676;15,6855;14,6312;13,2063;12,1633;11,2558;10,905;9,788;8,6161;7,2901;6,628;5,162;4,7066;3,3028;2,2169;1
316,4894;4960;5039;7278;4040;3984;2824;2588;2790;1122;4573;3286;194;2482;127;3519;6119;2126;3661;3564;1172;657;3653;6362;2486;2212;3287;4773;5746;269;875;394;2432;5262;1375;3872;680;184;3000;3894;6112;6644;3521;3609;5481;3387;5815;2814;2577;2448;2291;6512;569;5031;5163;5936;2161;4170;4924;1224;1759;6190;267;4450;179;7178;5577;447;603;1365;4585;568;1749;1544;7140;88;4612;1276;905,daytime:afternoon,1417;25,1166;24,166;23,6801;22,740;21,2332;20,430;19,335;18,214;17,6141;16,2;15,1676;14,6855;13,6312;12,2063;11,1633;10,6913;9,2558;8,905;7,788;6,154;5,6161;4,2901;3,628;2,162;1
270,4679;5254;3019;3910;5942;2870;2186;3439;453;4724;2505;446;5365;2369;596;1054;6024;2164;2112;6400;4339;1670;2022;152;5064;4395;2213;5307;4134;4844;1491;1591;3664;333;7060;1838;4012;6068;3099;468;6702;1310;6192;309;5066;6179;3276;2166;3379;2417;3773,daytime:morning,2372;25,95;24,974;23,430;22,1749;21,181;20,2558;19,1131;18,1365;17,132;16,168;15,2063;14,54;13,270;12,60;11,1097;10,1226;9,5250;8,2630;7,2164;6,86;5,788;4,69;3,335;2,366;1
270,5121;4444;3447;5413;5062;2132;4692;3643;1547;3713;2109;5625;672;2255;294;3234;1029;3291;2393;5719;3072;1298;1917;1141;6186;5538;2708;1816;5370;4222;4937;5564;320;4017;7188;5990;4152;5120;2840;2263;1927;4966;3843;4556;2591;4503;1948;2613;1289;2411,daytime:evening,2372;25,214;24,95;23,457;22,974;21,430;20,1749;19,181;18,2558;17,1131;16,1365;15,132;14,168;13,2063;12,54;11,270;10,60;9,1097;8,1226;7,5250;6,2630;5,2164;4,86;3,788;2,335;1
270,7054;6490;1157;1302;986;5696;4881;581;1600;4037;2572;4678;5404;3625;2524;241;4002;3811;6911;6243;1104;2707;1444;4369;2872;2882;3653;1700;4048;4228;2421;5408;1808;3683;5085;2526;6515;3433;5152;3344;2239;5374;1131;4191;3104;95;6235;3950,daytime:night,2372;25,214;24,95;23,457;22,974;21,430;20,1749;19,181;18,2558;17,1131;16,1365;15,132;14,168;13,2063;12,54;11,270;10,60;9,1097;8,1226;7,5250;6,2630;5,2164;4,86;3,788;2,69;1
270,3982;4027;4393;1851;6651;2372;1078;3321;1045;6101;2898;2516;2584;4290;3952;2450;3134;2117;3119;2148;5732;854;230;3148;6127;3956;4577;932;6198;781;845;3851;2545;5016;2662;5503;2918;2468;4067;1135;5849;229;2302;1525;175;4599;2187;3920;5700;935;3129;2913,daytime:afternoon,2372;25,214;24,95;23,457;22,974;21,430;20,1749;19,181;18,2558;17,1131;16,1365;15,132;14,168;13,2063;12,54;11,270;10,60;9,1097;8,1226;7,5250;6,2630;5,2164;4,86;3,788;2,69;1
229,8;3839;3544;538;1224;1167;4015;911;1610;2253;1789;1838;2103;945,daytime:evening,2372;25,95;24,60;23,1883;22,189;21,974;20,232;19,2164;18,214;17,942;16,2558;15,1749;14,430;13,6702;12,335;11,14;10,1231;9,1860;8,1365;7,3179;6,519;5,270;4,71;3,1226;2,132;1
229,1278;33;1315;724;2836;4840;7024;1514;5423;2308;2916;2196;516;2233;1862;5157;543,daytime:night,2372;25,95;24,60;23,1883;22,189;21,974;20,232;19,2164;18,214;17,942;16,2558;15,1749;14,430;13,6702;12,335;11,14;10,1231;9,152;8,1365;7,1166;6,3179;5,519;4,270;3,71;2,1226;1
229,808;1536;98;106;432;53;4571;1677;250;847;2542;142;2697;128;646;6037;511;771,daytime:afternoon,2372;25,95;24,1883;23,189;22,232;21,2164;20,214;19,942;18,2558;17,430;16,6702;15,335;14,14;13,1231;12,1860;11,152;10,1365;9,1166;8,3179;7,519;6,71;5,1226;4,86;3,132;2,181;1
43,4444;1572;1030;465;3314;3413;5023;3323;418;6899;112;3219;5372;859;4048;4005;4365;1972;3778;163;6686;920;379;6473;4642;3709;1669;3010;1439;3956;2046;6670;2221;3001;2191;6259;1816;5831;1694;1305;3970;2709;6759;6134;270;3689;979;2827;4542;3985;5576;6280;306;5620;2724;5264;604;2758;4685;2268;3929;1789;1467;2595;638;3553;713;911;1946;3068;929;1551;1151;2640;4826;5452;3245;6617;5156;209;3433;4640;152;4466;2289;6396;3866;4070;2177;5785;1725;2662;1142;1160;4246;4110;1558;3143;6193;4034;2552;3749;5163;2647;1478;4085;91;4440;229;798;1610;1634;4414;4632,daytime:evening,3620;25,406;24,14;23,184;22,339;21,232;20,353;19,84;18,7143;17,604;16,270;15,3900;14,2859;13,2894;12,2124;11,457;10,173;9,6091;8,250;7,1158;6,545;5,2583;4,7100;3,1725;2,1057;1
43,6003;2869;389;1954;3847;5386;4745;4229;1750;3191;2926;3040;2872;1053;2406;2907;169;1097;3451;1181;635;3230;57;1788;2020;2393;1743;3932;420;3302;6026;399;4106;3458;1785;6091;2448;1164;63;1908;1424;7036;6570;267;6319;3588;802;4564;2080;603;272;5861;7140;87;3773;1623;3719;1786;4462;7088;6209;2375;2677;1642;809;5589;5559;6665;1936;2464;5275;2303;5400;5515;6495;294;1537;2431;4734;2266;141;4191;6018;6310;3953;6158;4852;6314;1458;4286;1896;2947;1222;2384;3962;629;6647;5939;5296;412;3054;4788;5360;240;5860,daytime:night,406;25,974;24,95;23,14;22,6141;21,84;20,7143;19,60;18,604;17,270;16,86;15,3255;14,2124;13,3;12,173;11,3770;10,1131;9,6091;8,960;7,250;6,1862;5,1158;4,545;3,7100;2,1725;1
92,5368;1108;4051;182;3395;1549;4740;250;142;4401;5124;4034;4600;5391;3379,daytime:morning,3975;25,136;24,604;23,232;22,3620;21,4977;20,545;19,3317;18,2894;17,1935;16,4465;15,4415;14,447;13,137;12,1335;11,63;10,269;9,4600;8,3579;7,1537;6,6826;5,250;4,5733;3,5284;2,6639;1
92,3588;2688;3681;3078;2400;1380;3847;6787;5300;826;3589;2676,daytime:evening,3975;25,136;24,604;23,232;22,3620;21,4977;20,545;19,3317;18,2894;17,1935;16,4465;15,4415;14,447;13,137;12,1335;11,63;10,269;9,4600;8,3579;7,1537;6,6826;5,250;4,5733;3,5284;2,6639;1
92,5510;1951;1708;4737;1666;3182;1255;642;5415;3130,daytime:night,3975;25,136;24,604;23,232;22,3620;21,4977;20,545;19,3317;18,2894;17,1935;16,4415;15,447;14,137;13,1335;12,63;11,269;10,4600;9,3579;8,1537;7,6826;6,250;5,5733;4,5284;3,6639;2,7038;1
278,5303;4925;2922;414;2234;116;5533;977;2132;4046;1694;4008;2947;1547;6895;2109;4418;3693;3043;2096;2888;366;1900;214;3707;3408;5793;1008;2613;2693,daytime:morning,95;25,2372;24,54;23,214;22,974;21,270;20,430;19,132;18,1196;17,335;16,267;15,457;14,1883;13,1365;12,14;11,6141;10,646;9,519;8,181;7,60;6,406;5,3179;4,1226;3,69;2,86;1
278,4934;3829;53;503;5637;1725;2424;4469;1706;4236;5108;1368;2872;3831;8;4826;402;5869;6292;3119;1979;3979;1634;393;1070;1826;2150;2623;1919;3332;3320;2306;3461;2259,daytime:evening,95;25,2372;24,54;23,214;22,974;21,270;20,430;19,132;18,1196;17,335;16,1231;15,71;14,1883;13,1365;12,14;11,6141;10,2063;9,646;8,519;7,181;6,60;5,406;4,3179;3,1226;2,69;1
278,4595;5725;804;3072;303;420;4393;3719;3137;6216;3917;2313;1253;5126;4024;2003;1248;2448;3975;2707;5138;2840;2303;4531;4668;5045;4552;2028;2057;1453;1212;4045;5293;1948;6704,daytime:night,95;25,2372;24,54;23,214;22,974;21,270;20,430;19,132;18,1196;17,335;16,1231;15,267;14,71;13,457;12,1883;11,1365;10,14;9,6141;8,2063;7,646;6,181;5,60;4,406;3,3179;2,1226;1
278,4679;5225;2869;2373;3369;4844;1550;2836;1555;1851;4043;1043;4299;2308;2407;1861;2552;2782;6134;1609;2544;6095;4238;4019;5223;163;6910;1622;475;7047;4120;3269;1321;4047;3010;6588;3950,daytime:afternoon,95;25,2372;24,54;23,214;22,974;21,270;20,430;19,132;18,1196;17,335;16,1231;15,267;14,71;13,457;12,1883;11,1365;10,14;9,6141;8,2063;7,646;6,519;5,181;4,60;3,406;2,3179;1
165,3947;2703;5676;277;4762;642;4873;3943;1983;1955;4499;291;5487;3482;519;716;345;5559;518;3415;2435;5541;332;2664;3640;6384;2817;5156;3069;6361;2248;3433;1156;1128;3592;67;4505;5349;4751;1155;6041;3992;2098;132;4577;1883;5268;42;2543;3285;2575;1269;239;3774;2512;3806;2993;554;4427;4213;319;5427;898;4817;5332;227;4233;5819;3651;6514;4418;2489;3525;5686;1657;343;1346;2604;2645;3395;1525;3255;181;1102;5748;1472;5449;199;6662;2281;4621,daytime:morning,2894;25,232;24,136;23,3975;22,3770;21,2859;20,2836;19,1335;18,95;17,250;16,386;15,86;14,447;13,5973;12,974;11,5730;10,406;9,607;8,3317;7,4465;6,1862;5,1102;4,3417;3,84;2,942;1
165,3839;1030;3630;2010;3753;5896;1175;5773;3032;6645;6640;4168;3686;3057;2630;5387;5288;5793;5582;5286;265;4068;974;593;1510;2854;4133;5750;893;151;4374;967;3795;3812;4295;2919;3749;6611;1180;2347;4358;309;3460;6205;5665;129;2682;3009;439;6826;1008;605;4321,daytime:afternoon,2894;25,3620;24,136;23,604;22,456;21,1936;20,3975;19,3770;18,2836;17,1335;16,95;15,545;14,270;13,250;12,386;11,86;10,447;9,54;8,974;7,679;6,5730;5,607;4,60;3,3317;2,4465;1
194,3839;2831;882;60;4459;4617;4474;4083;3304;2569;716;144;3667;4704;2418;3687;3996;3790;1761;1321;2623;955;213;3567;705;4507;459;845;5980;4687;901;4299;2490;3916;222;4050;3277;1417;2355;1657;2940;5803;4740;3979;2430;6504;5214;1294;6704,daytime:morning,6141;25,95;24,742;23,214;22,3620;21,60;20,184;19,646;18,1883;17,960;16,2372;15,267;14,45;13,84;12,86;11,1166;10,974;9,1240;8,1242;7,1196;6,430;5,406;4,2031;3,3943;2,71;1
194,3212;5146;5735;3191;2299;1706;4508;128;1617;2199;5034;3901;1066;1179;4335;3673;3869;2023;6036;1231;1455;353;2654;3283;6670;1354;5382;2403;6553;1899;3620;6134;5502;1847;4829;2183;2536;6040;2449;5742;5926;847;240;4929;304;990;6248;36;540;290;1539,daytime:evening,6141;25,95;24,742;23,270;22,214;21,3620;20,60;19,646;18,1883;17,960;16,2372;15,54;14,45;13,456;12,84;11,86;10,1166;9,1242;8,1196;7,430;6,406;5,2031;4,3943;3,457;2,71;1
194,205;2391;776;5160;6236;6265;1939;1093;2703;6033;6141;3910;936;4041;4724;575;6499;550;4604;3025;2666;3433;1156;67;1471;5353;945;4595;2619;2221;3020;3787;2313;3285;762;6271;5832;1446;6537;4671;6355;2953;4725;5153;5344;4715;3341;2036;604;2147;1803;1826;1465;5859;2454,daytime:night,6141;25,95;24,742;23,270;22,214;21,3620;20,60;19,184;18,1883;17,960;16,2372;15,54;14,267;13,45;12,456;11,84;10,86;9,1166;8,974;7,1240;6,1242;5,1196;4,430;3,406;2,2031;1
194,768;2010;5126;2375;6231;5734;3070;419;6182;2772;5135;5559;55;3018;5869;2630;4313;3050;5270;1766;1783;860;5972;5262;148;3065;1103;1242;5923;2447;1990;5714;259;676;2997;869;6675;2537;5983;1086;5739;740;3632;5661;4966;2960;1604;2881;6595;2719;794;3332;2399;905,daytime:afternoon,6141;25,95;24,270;23,3620;22,60;21,184;20,646;19,2372;18,54;17,267;16,45;15,456;14,1166;13,974;12,1240;11,1242;10,1196;9,430;8,406;7,2031;6,3943;5,457;4,1365;3,1685;2,2650;1
120,2188;125;3740;764;1619;1198;2311;6263;2546;1312;6028;1347;1918;1777;2060,daytime:morning,6171;25,1242;24,764;23,1653;22,4701;21,1943;20,4125;19,1691;18,907;17,4732;16,2648;15,1807;14,1818;13,7130;12,884;11,1910;10,2617;9,1565;8,2833;7,1084;6,2830;5,6512;4,712;3,3522;2,4242;1
120,727;1243;890;550;3755;3316;586,daytime:night,6171;25,1242;24,764;23,3830;22,1653;21,1943;20,4125;19,1691;18,5964;17,907;16,154;15,900;14,4732;13,2648;12,2027;11,1807;10,1818;9,7130;8,884;7,2585;6,1333;5,3049;4,1470;3,1910;2,2617;1
120,2219;1355;2282;1978;3719;2963;625;5938;1591;6300;3051;5540;1326;4242;5417;836;952;785;5547;5921;20;2929;6248;3074;605,daytime:afternoon,764;25,3830;24,1653;23,4701;22,4125;21,1691;20,5964;19,907;18,154;17,900;16,4732;15,2648;14,2027;13,1807;12,1818;11,7130;10,884;9,2585;8,1333;7,3049;6,1470;5,1910;4,1565;3,2833;2,2830;1
149,2156;396;1606;1517;5053;6026;4249;5386;6276;5481;104;2448;6257;6641;6586;6273;291;6476;1951;4824;3681;54;1982;6279;2183;2164;1788;1416;2268;4825;2239;2023;2377;1862;3238,daytime:morning,3620;25,604;24,353;23,232;22,95;21,136;20,60;19,339;18,270;17,2894;16,3900;15,3975;14,63;13,545;12,1645;11,14;10,974;9,250;8,184;7,3770;6,1948;5,406;4,6259;3,1335;2,269;1
149,755;3072;3829;1093;1939;4133;5504;1786;53;4768;1099;232;7173;1514;6885;4061;2894;4374;403;4230;7094;2942;6914;3045;6389;5654;3854;279;891;1283;5455;2767;5347;5765;3908;3900;1525;6473;2253;745;2013;3840;5929;2082,daytime:evening,3620;25,353;24,232;23,95;22,136;21,60;20,339;19,3069;18,2894;17,1883;16,3900;15,3975;14,63;13,545;12,1645;11,14;10,974;9,250;8,1948;7,406;6,6259;5,1335;4,3521;3,269;2,2859;1
149,6242;2104;236;4137;3498;764;1408;4229;6141;1043;4384;985;3326;1246;1861;1031;6372;1485;2773;1726;3454;63;4207;1817;4293;859;2980;1387;1126;6483;4486;2451;5100;2028;407;5602;4865;1528;5106;1849;1156;4933;2336;6213;3042;5059;761;3075,daytime:night,3620;25,604;24,232;23,95;22,136;21,339;20,3069;19,270;18,2894;17,1883;16,3900;15,3975;14,63;13,545;12,1645;11,14;10,974;9,250;8,184;7,3770;6,1948;5,406;4,6259;3,1335;2,3521;1
149,2835;3947;6670;6112;4634;474;1322;701;1854;4438;1137;4548;5886;1148;5843;6096;222;4455;2647;2288;1032;5477;427;920;3619;2117;1537;4640;6206;3891;2103;1012;6787;341;1276;3773,daytime:afternoon,604;25,353;24,232;23,95;22,136;21,60;20,3069;19,270;18,2894;17,1883;16,3900;15,3975;14,63;13,545;12,1645;11,14;10,974;9,250;8,184;7,3770;6,1948;5,406;4,6259;3,1335;2,3521;1
287,3596,daytime:morning,3620;25,184;24,406;23,270;22,6141;21,95;20,742;19,232;18,3028;17,60;16,456;15,960;14,136;13,54;12,974;11,1242;10,84;9,4636;8,632;7,4977;6,1014;5,45;4,740;3,189;2,905;1
287,5362;1452;3314;4100;4386;247;2501;6879;1203;2713;241;6091;725;3379;4213;1057;1796,daytime:evening,3620;25,184;24,406;23,270;22,6141;21,95;20,232;19,3028;18,60;17,960;16,136;15,974;14,1242;13,84;12,4636;11,632;10,4977;9,1014;8,45;7,740;6,189;5,905;4,6312;3,2372;2,430;1
287,518;2398;1158;2319;427;232;5537;6141;2556;1121;403;3;2209;1014;104;1349;7029;3028;3709;739;7118;3023;7143,daytime:afternoon,3620;25,6141;24,95;23,742;22,232;21,3028;20,60;19,456;18,136;17,54;16,1242;15,84;14,4636;13,632;12,4977;11,1014;10,45;9,905;8,6312;7,2372;6,430;5,646;4,458;3,1131;2,2650;1
288,7078;5284;5958;4204;3368;1095;1995;5470;1668;6933;2837;3262;1386;26;4611;4674;3615;1794;5138;1937;2803;3313;624;4225;2288;276;703;6201;1097;2398;3466;770;871;2967;509;32;1385;3780;6348;1471;3567;2136;4080;3826;506;3590;5853;3917;287;1024;5755;6154;1240;3330;104;4659;1164;569;590;2650;3237;3503;2735;5466;1126;6029;2355;6111;3750;5435;2536;470;6429;129;4115;240;4720;4582;393;2430;523;605;5852;1544;4129;5278;6360;5994;1623,daytime:evening,95;25,1231;24,6141;23,2372;22,270;21,1166;20,267;19,742;18,2063;17,132;16,1365;15,335;14,3620;13,2894;12,3943;11,457;10,1226;9,3561;8,519;7,69;6,430;5,1883;4,4048;3,2338;2,179;1
288,2241;5870;6141,daytime:night,214;25,54;24,95;23,1231;22,6141;21,974;20,86;19,2372;18,456;17,270;16,1166;15,267;14,742;13,60;12,2063;11,132;10,1365;9,335;8,646;7,3620;6,2894;5,3943;4,457;3,905;2,1226;1
288,365;2046;4965;5772;1895;2603;3594;5622;3443;1404;4920;3388;2278;6436;5550;3119;2442;5286;1610;4683;3149;3258;117;5986;6065;6513,daytime:afternoon,214;25,54;24,95;23,1231;22,6141;21,974;20,86;19,2372;18,456;17,270;16,1166;15,267;14,742;13,60;12,2063;11,132;10,1365;9,335;8,646;7,3620;6,2894;5,457;4,905;3,1226;2,3561;1
107,2378;3460;2746;5193;2512,daytime:afternoon,2659;25,7100;24,232;23,1936;22,942;21,1911;20,4202;19,6247;18,2349;17,3331;16,3479;15,396;14,788;13,3774;12,5250;11,472;10,2332;9,3701;8,1989;7,354;6,1454;5,3317;4,1583;3,545;2,3424;1
280,4027;545;1820;277;1360;6101;6711;1935;4095;3040;575;5911;1053;2425;3346;672;3295;5061;737;4614;371;217;75;27;1064;380;5374;4068;269;1411;934;6271;1694;6543;107;7144;271;1031;210;1833;6355;168;3620;1897;1748;222;2652;2717;1645;54;2722;7;5071;5686;3341;2645;3929;793;811;2379;2399;1092,daytime:morning,974;25,95;24,232;23,3620;22,420;21,14;20,2894;19,270;18,604;17,406;16,3900;15,339;14,2372;13,3770;12,545;11,1148;10,3575;9,1645;8,222;7,3975;6,457;5,1158;4,1335;3,2859;2,7100;1
280,5070;4444;1954;6574;1647;4743;5513;6302;6141;3625;384;3517;5471;3470;1636;467;5904;3746;6697;3111;1004;3451;2336;4304;5015;4360;4849;4984;1962;2104;1007;6259;2191;1519;1203;241;6586;4602;2702;4818;6192;4228;5273;641;5620;458;1622;3588;3172;4322;1212;4294;603;670;1968;3352;4514;3379;3332,daytime:evening,974;25,95;24,232;23,3620;22,420;21,14;20,270;19,604;18,406;17,353;16,3900;15,250;14,339;13,2372;12,60;11,3770;10,545;9,1148;8,3575;7,2946;6,184;5,1645;4,222;3,1131;2,86;1
280,574;3839;7078;1961;1408;119;4768;1895;368;2346;4678;2524;591;2314;1281;4286;6666;1955;2348;3802;2199;4684;4783;3754;3455;518;6821;1700;2706;2063;332;2584;3535;3805;5288;294;3717;5149;4433;4640;4505;4726;4632;1736;3461;3756;140;3773,daytime:night,974;25,232;24,3620;23,14;22,2894;21,270;20,406;19,353;18,3900;17,250;16,339;15,2372;14,60;13,545;12,3575;11,2946;10,184;9,1645;8,222;7,1131;6,86;5,3975;4,1158;3,2859;2,7100;1
