id,nprs_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
207,61656c1c36f45f727f340a62cb2f9fd6,0.836,0.34,0.15,0.0,9.0,0.307,0.6828,0.0352,0.583,0.221
208,63796e534ddbc99c40d557f3ed8ebe52,0.214,0.597,0.602,0.0003,7.0,0.313,0.8752,0.0292,0.4182,0.293
209,3bf858f6ec39d7bef05d02fc74f1275f,0.311,0.77,0.505,0.0001,1.0,0.0777,0.8164,0.0828,0.7809,0.763
210,8e1d2ea798200e75ce4873e26576a17d,0.54,0.774,0.797,0.0002,9.0,0.0597,0.6304,0.0338,0.5689,0.963
211,16e802b9b714522dfce00c8301b7b362,0.192,0.969,0.503,0.0004,2.0,0.0658,0.807,0.189,0.5546,0.771
212,9f4682e9c914163c5eb72e5d7cc5ece9,0.801,0.531,0.263,0.0032,4.0,0.0662,0.6238,0.0255,0.4708,0.456
213,cfa8c34397412bca3644890797100a45,0.0444,0.615,0.711,0.0,11.0,0.145,0.8623,0.0779,0.6547,0.708
214,09d69aa0f3a180415ad59b61e5386d46,0.137,0.866,0.73,0.0,5.0,0.0843,0.795,0.0767,0.5387,0.633
215,8128db50e9d9a064309d1288976bde17,0.01,0.527,0.784,0.0,7.0,0.101,0.8614,0.032,0.5776,0.382
216,fd1a93e0d8ebcace268b00c883bbf3cd,0.465,0.679,0.709,0.0001,2.0,0.254,0.8438,0.0292,0.5082,0.836
217,2128d4310a5c1448b8a4f3fc25d9092f,0.0302,0.632,0.949,0.0,4.0,0.0871,0.9332,0.0593,0.746,0.967
218,f67fd2d1e3b76ff36aabdba64481099b,0.0011,0.665,0.929,0.0,10.0,0.282,0.9058,0.078,0.5954,0.578
219,75a3c38155974cfb780cb07fd7da3975,0.385,0.671,0.405,0.0,0.0,0.132,0.7487,0.0392,0.4531,0.839
220,e7e878fae9b2de66237552eff9493014,0.963,0.394,0.0655,0.154,7.0,0.107,0.4896,0.0384,0.623,0.0387
221,3bd36d915d974f70609e486094328997,0.137,0.65,0.888,0.0,9.0,0.0879,0.9163,0.0515,0.4091,0.559
222,9b7f248560ec731a4ffecc526e1f5528,0.0168,0.92,0.579,0.0538,11.0,0.0419,0.862,0.0414,0.5322,0.841
223,20a811d1ae23b2981ef50745afe97200,0.033,0.815,0.605,0.684,5.0,0.114,0.772,0.0368,0.4666,0.802
224,8f6d446cb0a43a4fbd70850c99b3350b,0.0603,0.288,0.712,0.726,5.0,0.143,0.8364,0.0867,0.4215,0.317
225,a3a1e403696631447cfed3befd5cb9a0,0.0091,0.768,0.695,0.0051,8.0,0.058,0.8613,0.0303,0.4863,0.791
226,7b26c82669e7455d045730b4585e57eb,0.044,0.566,0.961,0.0011,4.0,0.352,0.9135,0.0354,0.5409,0.854
227,7a9d10a1da6e15edf04fb319c8a8864b,0.893,0.554,0.321,0.0,9.0,0.0996,0.7937,0.028,0.6139,0.289
228,0e25ab4f2493a6e0c181dc67c5513473,0.737,0.502,0.335,0.0265,0.0,0.107,0.7478,0.028,0.5417,0.151
229,2d2a5f756769448b4a162013c0fe7a55,0.315,0.323,0.839,0.0003,1.0,0.348,0.8162,0.0503,0.6192,0.539
230,678f8ec590380870c3a570d2ccdb99c2,0.0091,0.781,0.638,0.0,1.0,0.0357,0.6924,0.0401,0.4556,0.912
231,6fa34ff504cde04e7b2ba74f456f6d35,0.534,0.69,0.783,0.0,4.0,0.394,0.8788,0.0888,0.6998,0.92
232,b9fa88d18f7dda845789155d69177df0,0.452,0.825,0.435,0.609,1.0,0.0953,0.7604,0.0568,0.5411,0.251
233,5e4e55b82085b56bc4668e34d8637ce0,0.0001,0.487,0.944,0.601,11.0,0.0905,0.8305,0.0823,0.4389,0.376
234,80322a5e82a4ad7ed68bf71dab82a044,0.927,0.465,0.37,0.904,7.0,0.717,0.6568,0.0332,0.5222,0.293
235,4c317ec5b1df76c775616d3e02d01a1e,0.113,0.563,0.75,0.0,11.0,0.0788,0.8876,0.127,0.7905,0.801
236,31f8ad90134e049594411187355b1e90,0.0097,0.693,0.875,0.0,7.0,0.0601,0.7912,0.0315,0.5457,0.912
237,0cbe135b8fc41327074ab7542e503f50,0.0607,0.482,0.743,0.0,2.0,0.292,0.6731,0.0363,0.452,0.664
238,ee0738f0df011ee14600fa566b1e488c,0.15,0.548,0.511,0.0,6.0,0.346,0.8075,0.0879,0.4703,0.569
239,89284ed001bab09508c7c64fa5e4fba7,0.908,0.728,0.255,0.872,9.0,0.939,0.519,0.0361,0.4976,0.453
240,a02de1de1fdccbf5a778741e97c4c843,0.0984,0.583,0.905,0.0002,2.0,0.0593,0.8467,0.0733,0.7908,0.639
241,30acfbb408bd4eeb8d79d2f33b795dbc,0.0366,0.543,0.927,0.0,1.0,0.241,0.8108,0.038,0.6735,0.567
242,892aa1866e9b604f745239fee72ecb39,0.166,0.538,0.795,0.0,0.0,0.107,0.8855,0.0389,0.4998,0.179
243,23e3b5ddf1c73335d2529514632f9531,0.0124,0.669,0.855,0.0,0.0,0.335,0.9241,0.0499,0.5457,0.671
244,11681fbb05266f2a7647a3d1d02327b9,0.983,0.668,0.081,0.42,0.0,0.114,0.5679,0.0366,0.5198,0.0968
245,32454246acee94b4c440089238517d42,0.041,0.598,0.799,0.0,6.0,0.157,0.8711,0.0349,0.5817,0.588
246,7434465b5a69185836e7a8b64d8a7ace,0.0698,0.571,0.87,0.0005,11.0,0.107,0.8624,0.05,0.5594,0.116
247,8c1e4ed70911e677e05552323df0e73a,0.443,0.707,0.299,0.0076,4.0,0.0976,0.6883,0.0342,0.6421,0.464
248,6482c41e393b134163934a133f6e6f37,0.642,0.674,0.319,0.0,7.0,0.169,0.8223,0.0764,0.3184,0.75
249,1dbf4733378fad6e6141fbc4f12e4097,0.0422,0.775,0.585,0.619,10.0,0.077,0.7621,0.0271,0.4997,0.512
250,cf65bb91af78442f614f2bf48eee5a56,0.256,0.511,0.536,0.0027,0.0,0.122,0.7835,0.0302,0.4107,0.339
251,077e6046934bcb239436e1e67771d778,0.0889,0.392,0.566,0.0001,0.0,0.0676,0.7968,0.0368,0.746,0.54
252,1b92f3b011d3a3cecf3406219d13c3c7,0.0209,0.634,0.737,0.0,5.0,0.101,0.7672,0.0648,0.6272,0.233
253,81f2532b017acd8e2702b5c890d48792,0.299,0.755,0.813,0.0316,0.0,0.12,0.8204,0.0467,0.4917,0.948
254,0abab44f8534293d5e7b531b03a66c5b,0.0052,0.434,0.735,0.585,0.0,0.142,0.6901,0.0391,0.6023,0.274
255,17f7568bdbe9bb8108513808f62c6264,0.114,0.539,0.888,0.0062,0.0,0.208,0.8057,0.0402,0.531,0.791
256,6cae6b1e7a19f267ae07a1227e808aeb,0.0228,0.67,0.787,0.0,7.0,0.125,0.8931,0.0519,0.6359,0.714
257,9fb0edaaf5d14839d137dc7fb0bd387f,0.259,0.775,0.341,0.683,0.0,0.239,0.7755,0.0936,0.3614,0.516
258,75a495aba6140a31026cf73ec20579b5,0.0002,0.535,0.915,0.0022,2.0,0.112,0.8734,0.0526,0.4367,0.881
259,9fa458436a3080720bf789e1506c03fc,0.0112,0.617,0.886,0.0001,9.0,0.0523,0.8512,0.055,0.4379,0.641
260,91da3e65eabc56ab45b846254892593d,0.0412,0.515,0.86,0.0,7.0,0.102,0.8942,0.0344,0.3955,0.52
261,bc737d46d29b1835967076640056dccc,0.292,0.815,0.756,0.0,0.0,0.074,0.8398,0.221,0.5953,0.547
262,d53b2de022666067050dae8f6645edc2,0.0,0.355,0.98,0.0001,7.0,0.113,0.8986,0.0709,0.5929,0.118
263,3cd075c88ab66df36b2d85c2a51021db,0.779,0.685,0.474,0.0,0.0,0.149,0.7724,0.0313,0.3636,0.366
264,f0101fad792555c1da6a0edeef09853b,0.0027,0.777,0.834,0.0,4.0,0.361,0.8718,0.0843,0.4433,0.669
265,e538c2026e0ad7372c98b757569bd746,0.0642,0.534,0.88,0.0,9.0,0.0782,0.9399,0.0495,0.7087,0.845
266,07b17429f4c02c38271122d4ccedb9aa,0.0549,0.568,0.746,0.0,8.0,0.0966,0.8355,0.0293,0.4392,0.634
267,50df0e01ddbbe0c1d83f3f7f42822e16,0.0222,0.683,0.772,0.0149,7.0,0.203,0.8023,0.0311,0.563,0.742
268,9cdc5303303c6666c98ca05eb9bd71bc,0.696,0.728,0.537,0.0,5.0,0.0846,0.7615,0.0266,0.4607,0.846
269,3d74f8e5609d5a9272bd098f5c659b8b,0.0002,0.508,0.826,0.0005,4.0,0.0878,0.8554,0.04,0.5455,0.536
270,acca7456f99b4699871d3fe249e5fe11,0.112,0.636,0.436,0.0,7.0,0.135,0.7619,0.139,0.3855,0.329
271,6dce389712e2765531283fc3f3f61e70,0.563,0.627,0.703,0.0,0.0,0.0962,0.8779,0.236,0.3723,0.651
272,10de1605625640729ceac4e05f86513d,0.75,0.58,0.526,0.0133,5.0,0.158,0.6853,0.0426,0.6835,0.839
273,dbdb5c44b242be3f30349d65b7c113f1,0.317,0.672,0.642,0.0005,9.0,0.0969,0.8314,0.0506,0.6644,0.962
274,7f70cd8dd45d9dd226ad3577613a85a4,0.82,0.387,0.423,0.0,2.0,0.114,0.8341,0.0313,0.5079,0.122
275,a57e34177555280cc4911c324012d62e,0.0753,0.818,0.71,0.0239,10.0,0.0581,0.8571,0.0472,0.6635,0.804
276,98d6dcbb736cf150524098816f3c0886,0.175,0.704,0.557,0.0023,4.0,0.0631,0.6797,0.0316,0.5145,0.776
277,3982da20d6d695d2eedf1e77651697ee,0.0168,0.657,0.885,0.0,2.0,0.147,0.8826,0.0344,0.4773,0.876
278,7fc089237a33e2c10cd67358a3ed737e,0.0283,0.739,0.528,0.0,2.0,0.108,0.7996,0.0946,0.4433,0.375
279,f128ac4160a19f1e56848f4157ff2d43,0.0862,0.651,0.74,0.0,2.0,0.142,0.8439,0.0272,0.4647,0.607
280,c4b93542368745b9fc5df66b01d0c322,0.0002,0.653,0.822,0.0047,0.0,0.0838,0.8786,0.033,0.5361,0.749
281,b2ce34fa83d85cbc6a28861d497055ea,0.996,0.525,0.145,0.948,2.0,0.104,0.3173,0.0662,0.6333,0.866
282,5797f24c131cbd6745013481d4fd8488,0.0067,0.422,0.564,0.0001,8.0,0.124,0.8569,0.0274,0.6572,0.337
283,4f4ebedd424d62c182cd4c5fcfa65952,0.0249,0.771,0.475,0.853,5.0,0.137,0.7511,0.0347,0.4547,0.882
284,830d7811f127f9fc22ec761b8a821d59,0.008,0.547,0.785,0.0,7.0,0.5,0.8917,0.0418,0.8173,0.434
285,9a0a7094f63fb8d800375d84fd96e206,0.021,0.648,0.942,0.0,10.0,0.0594,0.928,0.0878,0.5864,0.736
286,fbfd4db957157eaa9f7d581cba5532b0,0.12,0.392,0.741,0.0,0.0,0.132,0.8998,0.0325,0.7144,0.471
287,929293d5e511d46eee3a1c979cffe32a,0.461,0.561,0.749,0.0,6.0,0.205,0.8762,0.032,0.5727,0.489
288,ab7daaf07b218cb6f0569521fbe91fb4,0.0138,0.512,0.943,0.0,2.0,0.261,0.8704,0.106,0.7415,0.495
289,675404d23f4b3c9a76e9632d057e5b46,0.15,0.644,0.679,0.0,5.0,0.248,0.7347,0.111,0.4613,0.758
290,b7700120efb90dbc80805eac55969679,0.0004,0.674,0.882,0.0001,3.0,0.068,0.9307,0.0477,0.5592,0.664
291,462b1fc2bc97a2c8de40946cba29fd21,0.0038,0.532,0.783,0.0012,2.0,0.161,0.8576,0.0523,0.564,0.664
292,c7e477a8313472992e89c4c50a355c09,0.0058,0.644,0.861,0.471,4.0,0.0701,0.7953,0.0484,0.5454,0.691
293,5e11e6979efb49a959b5de950947bf34,0.235,0.61,0.782,0.388,0.0,0.239,0.7466,0.0554,0.6159,0.691
294,4835bf4b9cffbc9991abcbaca97e44fa,0.067,0.557,0.95,0.0,0.0,0.38,0.891,0.0476,0.5585,0.8
295,b368f1dbc6d273f5935cffe3b47a1e62,0.0021,0.409,0.936,0.0167,11.0,0.353,0.881,0.0693,0.6415,0.189
296,2309b1481773d5bdba0a0772f149cebd,0.934,0.761,0.282,0.0002,8.0,0.064,0.7104,0.0511,0.5309,0.414
297,305f1219e6a36e8f067274f569b740e3,0.615,0.289,0.32,0.0002,5.0,0.26,0.6924,0.0335,0.6401,0.343
298,9e32ab4140ed44b301aec05baf1a0d1c,0.0307,0.269,0.551,0.0006,10.0,0.118,0.7886,0.0274,0.6564,0.231
299,647f5987d11cb61ccfe8fa48d8648fe3,0.588,0.277,0.797,0.341,0.0,0.221,0.8585,0.0385,0.8046,0.259
300,cc78075e7f75127cd8ba38b37351158a,0.349,0.62,0.54,0.0,4.0,0.187,0.6341,0.0422,0.5401,0.758
301,7c45e4e5d869be670b30df3f7f7b4747,0.0009,0.594,0.807,0.0001,9.0,0.33,0.8757,0.199,0.6375,0.468
302,cb33468f9afa5f4361671a60c0beef89,0.348,0.574,0.84,0.0,7.0,0.3,0.8933,0.0414,0.722,0.899
303,ced8bcc1e747461b98447b8c2036fa98,0.0143,0.614,0.713,0.0,0.0,0.115,0.7983,0.0434,0.5334,0.56
304,7ba6d7ed1e6bc011269e517cb65da0da,0.0841,0.675,0.805,0.0,11.0,0.165,0.87,0.0405,0.4638,0.488
305,53340076d4378a006c6c6c75f63a1a46,0.562,0.804,0.486,0.161,11.0,0.104,0.6976,0.0893,0.473,0.43
306,e0e12f810d24b6caf7d1483643ba5ec9,0.0435,0.814,0.672,0.0,9.0,0.061,0.6983,0.0619,0.4972,0.923
307,3b0c9b3cb679c25fb85141dccb8e34f9,0.11,0.461,0.677,0.0,9.0,0.12,0.8645,0.0287,0.7086,0.435
308,a23b2d240db275b784555ebc1b071658,0.351,0.662,0.697,0.0,0.0,0.354,0.8781,0.0276,0.4772,0.849
309,752715b0432529062be4c765b7a6aaa3,0.0055,0.708,0.855,0.0477,11.0,0.0447,0.8425,0.0931,0.5998,0.658
310,89269098d0228f49a6fc1c76eabd0be8,0.447,0.708,0.793,0.0,1.0,0.423,0.7822,0.0406,0.5361,0.615
311,656a5c4005085522b351b7fd6145a2e2,0.0031,0.817,0.836,0.11,6.0,0.0542,0.7875,0.0544,0.5547,0.643
312,53dabdf7421e55e29f15e392fbe55c4c,0.103,0.795,0.596,0.0,11.0,0.164,0.905,0.219,0.4636,0.361
313,404dc613924c31e4b68a4f860bdc8885,0.0695,0.641,0.897,0.0,0.0,0.0969,0.9041,0.0316,0.559,0.914
314,c58d515f7eebf3e66a965c2318e4a5b8,0.0127,0.57,0.89,0.0002,3.0,0.124,0.9048,0.0322,0.5501,0.592
315,b053efaadf7fdab24b5c4bf0ad71c0fc,0.872,0.417,0.204,0.0,3.0,0.0937,0.739,0.0312,0.6051,0.176
316,f54919ec082f52715790840bb50bcb79,0.169,0.74,0.636,0.0,0.0,0.105,0.8355,0.0534,0.4861,0.604
317,47044589604a64e75920e18f173e67f1,0.107,0.612,0.961,0.0,10.0,0.0413,0.923,0.333,0.5903,0.883
318,c09b2e0a352d232221ba59df1c133fe3,0.0101,0.56,0.867,0.0,0.0,0.082,0.8937,0.0362,0.4546,0.4
319,1b16707fe73ce9175a91422b6537b881,0.206,0.371,0.795,0.0,5.0,0.181,0.8727,0.0785,0.3629,0.543
320,62bc56d82f5b72155ae349a7a5e91a2a,0.127,0.702,0.871,0.0,10.0,0.0819,0.8318,0.0927,0.4908,0.657
321,97491a58950ab1bfafeb1d14ff1150d7,0.246,0.533,0.766,0.536,6.0,0.217,0.754,0.0487,0.7908,0.0542
322,76b703ce86403a73b179421903fc6c2c,0.139,0.533,0.841,0.0,9.0,0.366,0.7489,0.0849,0.7092,0.784
323,be5a5f798621b47f8d98275932706395,0.0873,0.299,0.422,0.0,5.0,0.182,0.7506,0.0285,0.3082,0.163
324,05d0c03baf0c055de375a6a7afeda123,0.179,0.73,0.807,0.718,3.0,0.28,0.8381,0.114,0.5214,0.737
325,36264e32f99f230ce91ff288cd48a35a,0.0129,0.469,0.859,0.0,0.0,0.216,0.8329,0.315,0.729,0.49
326,4868b87d500b10f023ef45e94529c7c4,0.975,0.636,0.121,0.0,11.0,0.14,0.6453,0.0336,0.5067,0.308
327,248ef43310b14e6963e01fed08d8dca7,0.21,0.548,0.535,0.0,7.0,0.0878,0.8098,0.0313,0.2682,0.189
328,48e76fce7fbd4778273b9d133f1254d0,0.353,0.569,0.495,0.0,1.0,0.0839,0.7759,0.03,0.5829,0.295
329,054a24f717c09d0b23e6f68e7d2e55a5,0.0114,0.519,0.762,0.012,9.0,0.082,0.853,0.0334,0.6954,0.691
330,2737ca1576752646ed7eb35e9e40e5bc,0.134,0.696,0.875,0.0,0.0,0.159,0.9079,0.0649,0.579,0.77
331,3bda629e10e24039c6d659c0a0724379,0.001,0.429,0.805,0.0002,9.0,0.201,0.8632,0.0331,0.4315,0.297
332,d61c7aeb1a164fc0ebb244f4065a62c3,0.0076,0.682,0.954,0.0,9.0,0.0508,0.8762,0.0627,0.5249,0.915
333,b21468de0147762077b44fe30a86d153,0.251,0.736,0.734,0.0031,7.0,0.306,0.8005,0.0339,0.5682,0.916
334,99c0c46dbf0f8d31758b72a79aea2298,0.306,0.387,0.536,0.0,8.0,0.299,0.8503,0.0321,0.6603,0.285
335,2689f219b1388706f397284feec99138,0.133,0.8,0.888,0.0,10.0,0.358,0.9124,0.161,0.4187,0.847
336,1daa18addae349e44c71aabd2d6f9532,0.36,0.639,0.525,0.724,2.0,0.115,0.7836,0.0299,0.6455,0.434
337,01ea2fdf37b879ac1b47203297615537,0.0639,0.652,0.859,0.0,2.0,0.0777,0.9063,0.0358,0.4999,0.487
338,90e8eab7821fd9ba8665ab740d908ef2,0.0005,0.885,0.612,0.0008,1.0,0.0751,0.8337,0.0475,0.4772,0.502
339,dad4b3aba02a32d00e06538792aa62c5,0.0591,0.559,0.687,0.0,0.0,0.0896,0.7272,0.0311,0.5576,0.837
340,0ceba09e5d9159aab4897d2245d68d51,0.144,0.699,0.953,0.684,9.0,0.17,0.8815,0.0453,0.5711,0.941
341,93d82b3c8961fd294f8163469c3888ba,0.0054,0.7,0.569,0.208,10.0,0.147,0.6502,0.0298,0.5401,0.914
342,ec947b3fd393b48e8e643da972a87a1b,0.63,0.512,0.32,0.0,5.0,0.133,0.5997,0.0304,0.5987,0.246
343,3c4fa902b25f799a8c8c69fcb1c80da6,0.0127,0.802,0.828,0.0683,4.0,0.0293,0.8408,0.0426,0.441,0.943
344,46d6c1d13c0f0d215cd2f8be7aba6b97,0.774,0.439,0.343,0.693,0.0,0.0627,0.6684,0.048,0.4913,0.686
345,e17935fe935c33e5c5c5919f3d9eda08,0.106,0.646,0.876,0.0589,11.0,0.212,0.8613,0.0369,0.5272,0.735
346,5e50df550fdde691008ab8076259cb2e,0.0013,0.476,0.851,0.0,11.0,0.0949,0.86,0.029,0.4364,0.333
347,36d8b6f7fc72991ebeb3c1737aa16acf,0.0544,0.758,0.841,0.0002,0.0,0.103,0.8123,0.0319,0.5204,0.85
348,544831cb8e4ae3b5c8e614e762888305,0.567,0.589,0.558,0.0,9.0,0.102,0.8273,0.0314,0.6058,0.476
349,a67048f797a169c15c822925fe6974a3,0.0561,0.631,0.935,0.152,1.0,0.634,0.7915,0.0587,0.496,0.695
350,e880add160e1eaa893617775e2705c07,0.0193,0.811,0.458,0.0,5.0,0.0526,0.7578,0.0402,0.4225,0.799
351,3d7319f3372f1c031793ac3c967040b6,0.0433,0.681,0.837,0.0,7.0,0.0733,0.9097,0.0392,0.4771,0.807
352,34aa81444b12cebc4818ef977fd209cc,0.0012,0.658,0.648,0.791,11.0,0.322,0.782,0.0448,0.5179,0.201
353,ec87bc8c862e5dcc6aa6ba8c753418d2,0.0,0.161,0.975,0.867,4.0,0.0418,0.9141,0.0784,0.881,0.587
354,ccb9ba34730dba033419daea99722faf,0.0362,0.723,0.787,0.0,4.0,0.064,0.8695,0.0528,0.5867,0.415
355,2879460489ba04e6a8adad149c0bdd33,0.137,0.816,0.593,0.0365,1.0,0.0631,0.7062,0.0867,0.4955,0.885
356,7daa302c4170e4f515c20a2b1f186d2b,0.0068,0.642,0.821,0.0018,6.0,0.322,0.8947,0.0846,0.5821,0.437
357,2224a8dae6cff2a67e3aca23b8f9286f,0.188,0.659,0.884,0.0,9.0,0.0756,0.861,0.0341,0.6585,0.94
358,22cae9611130ff3d1eb507d192a13919,0.0053,0.797,0.63,0.0001,11.0,0.107,0.7577,0.0538,0.4262,0.847
359,f2065544f31dd251e158b4fb49d7c8ee,0.0188,0.606,0.902,0.0,10.0,0.0534,0.8648,0.0514,0.6028,0.864
360,330e02324846c2942106b7e07f44fdd2,0.793,0.385,0.111,0.0,8.0,0.087,0.5265,0.0396,0.2656,0.236
361,011f86c57e25775fb3eb54f96e74115a,0.242,0.862,0.417,0.0,9.0,0.318,0.7074,0.255,0.4459,0.441
362,cebac1f175dc08e39e74e05df9f9b619,0.0783,0.785,0.895,0.0043,7.0,0.236,0.8992,0.0276,0.5454,0.968
363,2f7e0ca6c9c32d284f0b7207fb2f0ffe,0.301,0.709,0.874,0.0,5.0,0.064,0.9332,0.129,0.375,0.862
364,a02aca881ab48a25cf97d64ae2ec9d0e,0.282,0.695,0.68,0.0,8.0,0.158,0.8881,0.0641,0.6137,0.639
365,2d60c94efbdbb4c012660b1ba1ee02cb,0.16,0.583,0.614,0.234,5.0,0.109,0.7422,0.0643,0.367,0.464
366,b366706f9092f39a0cf5834781fd611e,0.576,0.724,0.436,0.0,0.0,0.0908,0.767,0.0282,0.5929,0.326
367,62fc5f6e0eb439e67caebf3c879a5907,0.0285,0.525,0.806,0.0,7.0,0.245,0.8988,0.0428,0.6546,0.422
368,257c4c7763cb2f7742ead2eaffe7b63f,0.0525,0.863,0.838,0.0022,6.0,0.0569,0.6905,0.0636,0.527,0.896
369,3a2308f259fa1ca16cadb8bea3dac4d2,0.0858,0.57,0.62,0.0001,3.0,0.278,0.8494,0.0471,0.5475,0.888
370,09e049d46e9c39c3531a719e43f2f4a8,0.0169,0.741,0.742,0.0,4.0,0.293,0.8806,0.0395,0.5001,0.507
371,318b9552f1a1785ff76d344790168066,0.319,0.652,0.598,0.0,10.0,0.063,0.7781,0.0728,0.7585,0.913
372,942083ac78e711c17314bec32d1abd48,0.844,0.296,0.0594,0.125,2.0,0.188,0.6379,0.0321,0.3673,0.104
373,864b39a381cc3b4a878ad6f041d235c2,0.0,0.319,0.937,0.0,2.0,0.193,0.8879,0.0869,0.7214,0.428
374,9d029d9dc8a40126cbb2f6663ce2feab,0.133,0.735,0.777,0.0611,5.0,0.0793,0.8109,0.0673,0.5083,0.792
375,b42029d16424eb5408c5642ad8f14751,0.556,0.57,0.643,0.0069,3.0,0.115,0.7876,0.0331,0.568,0.336
376,171c30732956e11476c05b724c0e8d84,0.0599,0.729,0.777,0.11,11.0,0.0882,0.8899,0.0319,0.591,0.961
377,f8b549dce4c19ec24d940abf6eec0f2a,0.039,0.673,0.758,0.0,7.0,0.341,0.9092,0.158,0.618,0.541
378,6eb44ff7f7398ee3cf543f397b215f83,0.0196,0.92,0.364,0.0003,10.0,0.11,0.7657,0.0381,0.4553,0.765
379,d43b29ee8392e5108fe611fea518cdea,0.013,0.617,0.939,0.0,3.0,0.0919,0.8854,0.0417,0.6547,0.635
380,28af246d5ebc695d4c1d00ee068d51dd,0.0025,0.52,0.864,0.0244,8.0,0.507,0.8939,0.0328,0.6067,0.583
381,df9fc03652fff3fb3047d52324fe85e4,0.0331,0.627,0.905,0.0199,4.0,0.255,0.752,0.037,0.5148,0.638
382,11406aeee14d4b1c89316b00080cec76,0.0108,0.749,0.752,0.0954,7.0,0.235,0.7425,0.126,0.4759,0.884
383,3e5bcdda3baad80e1b5fa83816b2bc48,0.735,0.501,0.378,0.0,4.0,0.119,0.7658,0.029,0.5454,0.172
384,8b127def33f4b934683a62175c5bc243,0.0411,0.741,0.752,0.0012,9.0,0.0233,0.8248,0.0359,0.5221,0.945
385,60368b13c03115784bfdb9ed195628f7,0.0108,0.654,0.684,0.0,2.0,0.0768,0.8873,0.032,0.3,0.697
386,9478a711f98b44b916ae25b29f6da6d5,0.0035,0.551,0.835,0.107,11.0,0.154,0.9385,0.0267,0.4069,0.572
387,caecc145d1b14d475d11fbf088e79915,0.509,0.656,0.624,0.0035,9.0,0.252,0.7205,0.0391,0.7006,0.811
388,32667e4e985689ebcd717df482d0c003,0.232,0.703,0.784,0.0,2.0,0.1,0.9264,0.0779,0.4547,0.578
389,68cfadbb5031f3515e45fc559f2354aa,0.0011,0.44,0.97,0.0,3.0,0.864,0.8748,0.111,0.5499,0.335
390,3a27eb8229cb4fdba323b93a70cd83e8,0.0002,0.562,0.903,0.0939,8.0,0.298,0.8885,0.0296,0.6,0.793
391,cb37b1ae5b1be35c90141086d9829ff0,0.026,0.618,0.736,0.0,2.0,0.0846,0.8477,0.0566,0.5363,0.14
392,888e60dfaceb190b7d01d9c2e79ad905,0.0003,0.518,0.847,0.0,3.0,0.105,0.8762,0.0365,0.6454,0.276
393,c0ce3ab4d2340c712de1bbd80f56883c,0.0936,0.728,0.974,0.0,8.0,0.0855,0.7966,0.0408,0.5151,0.924
394,4420b916e802080d6e1191401568394d,0.082,0.506,0.716,0.0,2.0,0.0892,0.8707,0.0521,0.5774,0.516
395,58ed56e499bcecd4980ae5a0fc4a39ed,0.413,0.859,0.46,0.0,11.0,0.233,0.8575,0.123,0.4432,0.763
396,dd25eb528217958a69c3f38ee60890cb,0.467,0.684,0.486,0.0001,2.0,0.11,0.6847,0.0386,0.5233,0.735
397,dfba974e1f5ef4bd0c2a21cea5e69bf6,0.0202,0.493,0.586,0.0011,2.0,0.102,0.6521,0.046,0.5164,0.668
398,31a82701853b78000873fda00e32cb03,0.106,0.76,0.271,0.0,1.0,0.0188,0.5603,0.0578,0.727,0.901
399,48c7d2ad28bce2585abb26152bde88fd,0.404,0.805,0.768,0.0,8.0,0.139,0.8549,0.0372,0.4561,0.212
400,e7816ceaa4e593351925223b90d1d2fd,0.0081,0.703,0.889,0.0,8.0,0.379,0.8632,0.092,0.4149,0.75
401,fbb37afb6313fd5162ab45d6b16c38eb,0.18,0.532,0.825,0.0,9.0,0.296,0.8678,0.0468,0.7725,0.961
402,1157bfc3b78fb2b9c0f64c72d99fe45b,0.408,0.633,0.846,0.0034,4.0,0.11,0.8314,0.0426,0.4676,0.901
403,577137c56e8b57cf5c93b94276d1448c,0.005,0.551,0.836,0.0,10.0,0.0425,0.9041,0.0524,0.8412,0.758
404,128cac56f1890223c5c36f0fa5f11b7c,0.0313,0.523,0.808,0.0,2.0,0.0627,0.9078,0.0396,0.7821,0.824
405,bbc8614668019965696101305f284afc,0.399,0.647,0.67,0.0,7.0,0.0791,0.8709,0.0573,0.7083,0.624
406,8f457435b97481a0f8785839a6b55ee8,0.0611,0.57,0.634,0.0,1.0,0.118,0.8309,0.033,0.5088,0.273
407,9207b4120d8731ebd2c84203b6f96560,0.186,0.548,0.532,0.0003,5.0,0.217,0.8101,0.0323,0.3865,0.428
408,019968993f9bb6b7cf3b39db89515276,0.64,0.675,0.245,0.0372,7.0,0.108,0.6396,0.0286,0.4393,0.368
409,6b575d12847cd2916486137f2817c523,0.0689,0.669,0.511,0.0,1.0,0.181,0.8264,0.395,0.5547,0.425
410,d5760f4af38742befeb92eb5ba39f999,0.0008,0.359,0.958,0.0186,3.0,0.111,0.8802,0.0833,0.6934,0.774
411,e2e4c170791b4bb60871c1d5cea6cae3,0.0274,0.487,0.835,0.0075,2.0,0.211,0.839,0.0588,0.6087,0.306
412,ece8e71eff8fdc4ba503431977e51e26,0.0157,0.51,0.696,0.0001,4.0,0.297,0.7293,0.0802,0.8026,0.905
